"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-2.66644e-07;4.47772e-08
-2e+11;8.49703e-07;-6.51255e-09
-1.5e+11;3.01584e-06;-2.52782e-06
-1e+11;-6.03316e-06;2.38543e-05
-5e+10;0.000435975;0.000799631
0;-8.10457e-21;0
5e+10;0.000435975;-0.000799631
1e+11;-6.03316e-06;-2.38543e-05
1.5e+11;3.01584e-06;2.52782e-06
2e+11;8.49703e-07;6.51255e-09
2.5e+11;-2.66644e-07;-4.47772e-08
