"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-7.25835e-10;-9.39892e-11
-2e+11;6.19721e-09;-5.64269e-09
-1.5e+11;1.13039e-07;-5.05719e-08
-1e+11;-3.44619e-07;2.63701e-06
-5e+10;0.000141184;0.000268975
0;-1.29807e-20;0
5e+10;0.000141184;-0.000268975
1e+11;-3.44619e-07;-2.63701e-06
1.5e+11;1.13039e-07;5.05719e-08
2e+11;6.19721e-09;5.64269e-09
2.5e+11;-7.25835e-10;9.39892e-11
