"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-1.28964e-13;-1.89187e-14
-2e+11;5.96955e-12;-5.84746e-12
-1.5e+11;6.22979e-10;-2.75908e-10
-1e+11;-1.04764e-08;8.24976e-08
-5e+10;2.50948e-05;4.78071e-05
0;-3.5258e-21;0
5e+10;2.50948e-05;-4.78071e-05
1e+11;-1.04764e-08;-8.24976e-08
1.5e+11;6.22979e-10;2.75908e-10
2e+11;5.96955e-12;5.84746e-12
2.5e+11;-1.28964e-13;1.89187e-14
