"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-7.05746e-08;-8.52557e-09
-2e+11;2.17525e-07;-6.78665e-08
-1.5e+11;1.34484e-06;-7.88899e-07
-1e+11;-2.39925e-06;1.37508e-05
-5e+10;0.000323662;0.000608544
0;-3.71824e-20;0
5e+10;0.000323662;-0.000608544
1e+11;-2.39925e-06;-1.37508e-05
1.5e+11;1.34484e-06;7.88899e-07
2e+11;2.17525e-07;6.78665e-08
2.5e+11;-7.05746e-08;8.52557e-09
