"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-2.06567e-07;4.65877e-08
-2e+11;6.70596e-07;-4.08586e-08
-1.5e+11;2.54448e-06;-1.99135e-06
-1e+11;-4.90708e-06;2.12997e-05
-5e+10;0.000409042;0.000755592
0;-4.73711e-20;0
5e+10;0.000409042;-0.000755592
1e+11;-4.90708e-06;-2.12997e-05
1.5e+11;2.54448e-06;1.99135e-06
2e+11;6.70596e-07;4.08586e-08
2.5e+11;-2.06567e-07;-4.65877e-08
