"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-6.5194e-08;-7.85205e-09
-2e+11;2.04837e-07;-6.88568e-08
-1.5e+11;1.29845e-06;-7.51979e-07
-1e+11;-2.31709e-06;1.34362e-05
-5e+10;0.000319784;0.000601622
0;-3.50033e-20;0
5e+10;0.000319784;-0.000601622
1e+11;-2.31709e-06;-1.34362e-05
1.5e+11;1.29845e-06;7.51979e-07
2e+11;2.04837e-07;6.88568e-08
2.5e+11;-6.5194e-08;7.85205e-09
