"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-4.03818e-11;-6.13166e-12
-2e+11;6.03265e-10;-5.80162e-10
-1.5e+11;1.98396e-08;-8.79102e-09
-1e+11;-1.0583e-07;8.27917e-07
-5e+10;7.93585e-05;0.000151208
0;4.02786e-22;0
5e+10;7.93585e-05;-0.000151208
1e+11;-1.0583e-07;-8.27917e-07
1.5e+11;1.98396e-08;8.79102e-09
2e+11;6.03265e-10;5.80162e-10
2.5e+11;-4.03818e-11;6.13166e-12
