"FREQ";"r xyce/I(PR3)";"i xyce/I(PR3)"
-2.5e+11;-1.05449e-06;2.39926e-06
-2e+11;8.77547e-06;6.62976e-07
-1.5e+11;-2.41753e-06;-3.85527e-05
-1e+11;-0.000124345;3.02453e-05
-5e+10;-0.00192017;-0.00590947
0;-1.30877e-19;0
5e+10;-0.00192017;0.00590947
1e+11;-0.000124345;-3.02453e-05
1.5e+11;-2.41753e-06;3.85527e-05
2e+11;8.77547e-06;-6.62976e-07
2.5e+11;-1.05449e-06;-2.39926e-06
