"FREQ";"r xyce/I(PR3)";"i xyce/I(PR3)"
-2.5e+11;-1.38404e-07;2.78184e-07
-2e+11;1.24473e-06;3.42708e-08
-1.5e+11;-1.00616e-06;-1.03332e-05
-1e+11;-4.84118e-05;1.15164e-05
-5e+10;-0.00139455;-0.00423359
0;1.28942e-19;0
5e+10;-0.00139455;0.00423359
1e+11;-4.84118e-05;-1.15164e-05
1.5e+11;-1.00616e-06;1.03332e-05
2e+11;1.24473e-06;-3.42708e-08
2.5e+11;-1.38404e-07;-2.78184e-07
