"FREQ";"r xyce/I(PR2)";"i xyce/I(PR2)"
-2.5e+11;-1.49705e-08;-1.06432e-09
-2e+11;6.94089e-08;-4.64962e-08
-1.5e+11;6.46701e-07;-3.19122e-07
-1e+11;-1.24494e-06;8.44747e-06
-5e+10;0.00025222;0.000478312
0;3.14064e-21;0
5e+10;0.00025222;-0.000478312
1e+11;-1.24494e-06;-8.44747e-06
1.5e+11;6.46701e-07;3.19122e-07
2e+11;6.94089e-08;4.64962e-08
2.5e+11;-1.49705e-08;1.06432e-09
