"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
1e+11;0.0110955;-0.0925325;0.0530465
1.5e+11;0.0110955;0.0260124;-0.0371454
2e+11;0.0110955;0.00379145;0.010665
2.5e+11;0.0110955;-0.00585706;0.00814684
-2.5e+11;0.0113417;-0.00602754;-0.00860022
-2e+11;0.0113417;0.00377028;-0.0107527
-1.5e+11;0.0113417;0.0270676;0.0381242
-1e+11;0.0113417;-0.0953491;-0.0544718
-5e+10;0.0113417;-0.0682334;0.152685
0;0.0113417;1.84013;0
5e+10;0.0113417;-0.0682334;-0.152685
1e+11;0.0113417;-0.0953491;0.0544718
1.5e+11;0.0113417;0.0270676;-0.0381242
2e+11;0.0113417;0.00377028;0.0107527
2.5e+11;0.0113417;-0.00602754;0.00860022
-2.5e+11;0.0115879;-0.00619708;-0.0090575
-2e+11;0.0115879;0.00374449;-0.0108414
-1.5e+11;0.0115879;0.0281276;0.0391016
-1e+11;0.0115879;-0.0981779;-0.0558958
-5e+10;0.0115879;-0.0707479;0.154929
0;0.0115879;1.85941;0
5e+10;0.0115879;-0.0707479;-0.154929
1e+11;0.0115879;-0.0981779;0.0558958
1.5e+11;0.0115879;0.0281276;-0.0391016
2e+11;0.0115879;0.00374449;0.0108414
2.5e+11;0.0115879;-0.00619708;0.0090575
-2.5e+11;0.0118342;-0.00636542;-0.0095196
-2e+11;0.0118342;0.00371322;-0.0109313
-1.5e+11;0.0118342;0.0291925;0.0400761
-1e+11;0.0118342;-0.101021;-0.0573165
-5e+10;0.0118342;-0.0732828;0.157151
0;0.0118342;1.8777;0
5e+10;0.0118342;-0.0732828;-0.157151
1e+11;0.0118342;-0.101021;0.0573165
1.5e+11;0.0118342;0.0291925;-0.0400761
2e+11;0.0118342;0.00371322;0.0109313
2.5e+11;0.0118342;-0.00636542;0.0095196
-2.5e+11;0.0120804;-0.00653292;-0.00998732
-2e+11;0.0120804;0.00367659;-0.0110234
-1.5e+11;0.0120804;0.0302616;0.0410478
-1e+11;0.0120804;-0.103879;-0.0587349
-5e+10;0.0120804;-0.075837;0.159354
0;0.0120804;1.89621;0
5e+10;0.0120804;-0.075837;-0.159354
1e+11;0.0120804;-0.103879;0.0587349
1.5e+11;0.0120804;0.0302616;-0.0410478
2e+11;0.0120804;0.00367659;0.0110234
2.5e+11;0.0120804;-0.00653292;0.00998732
-2.5e+11;0.0123266;-0.00669919;-0.0104621
-2e+11;0.0123266;0.00363325;-0.0111181
-1.5e+11;0.0123266;0.0313354;0.042014
-1e+11;0.0123266;-0.106755;-0.0601478
-5e+10;0.0123266;-0.0784159;0.161529
0;0.0123266;1.91802;0
5e+10;0.0123266;-0.0784159;-0.161529
1e+11;0.0123266;-0.106755;0.0601478
1.5e+11;0.0123266;0.0313354;-0.042014
2e+11;0.0123266;0.00363325;0.0111181
2.5e+11;0.0123266;-0.00669919;0.0104621
-2.5e+11;0.0125729;-0.00686478;-0.0109444
-2e+11;0.0125729;0.00358401;-0.0112171
-1.5e+11;0.0125729;0.0324121;0.0429755
-1e+11;0.0125729;-0.109647;-0.0615575
-5e+10;0.0125729;-0.0810162;0.163683
0;0.0125729;1.93019;0
5e+10;0.0125729;-0.0810162;-0.163683
1e+11;0.0125729;-0.109647;0.0615575
1.5e+11;0.0125729;0.0324121;-0.0429755
2e+11;0.0125729;0.00358401;0.0112171
2.5e+11;0.0125729;-0.00686478;0.0109444
-2.5e+11;0.0128191;-0.00702769;-0.0114351
-2e+11;0.0128191;0.00352574;-0.0113192
-1.5e+11;0.0128191;0.0334941;0.0439262
-1e+11;0.0128191;-0.112565;-0.0629541
-5e+10;0.0128191;-0.083653;0.165793
0;0.0128191;1.94806;0
5e+10;0.0128191;-0.083653;-0.165793
1e+11;0.0128191;-0.112565;0.0629541
1.5e+11;0.0128191;0.0334941;-0.0439262
2e+11;0.0128191;0.00352574;0.0113192
2.5e+11;0.0128191;-0.00702769;0.0114351
-2.5e+11;0.0130653;-0.00718858;-0.0119322
-2e+11;0.0130653;0.0034616;-0.0114273
-1.5e+11;0.0130653;0.0345775;0.0448697
-1e+11;0.0130653;-0.1155;-0.0643441
-5e+10;0.0130653;-0.0863154;0.167876
0;0.0130653;1.96405;0
5e+10;0.0130653;-0.0863154;-0.167876
1e+11;0.0130653;-0.1155;0.0643441
1.5e+11;0.0130653;0.0345775;-0.0448697
2e+11;0.0130653;0.0034616;0.0114273
2.5e+11;0.0130653;-0.00718858;0.0119322
-2.5e+11;0.0133116;-0.00734463;-0.0124338
-2e+11;0.0133116;0.00338977;-0.0115405
-1.5e+11;0.0133116;0.0356636;0.0458012
-1e+11;0.0133116;-0.11846;-0.0657178
-5e+10;0.0133116;-0.0890159;0.169915
0;0.0133116;1.98604;0
5e+10;0.0133116;-0.0890159;-0.169915
1e+11;0.0133116;-0.11846;0.0657178
1.5e+11;0.0133116;0.0356636;-0.0458012
2e+11;0.0133116;0.00338977;0.0115405
2.5e+11;0.0133116;-0.00734463;0.0124338
-2.5e+11;0.0135578;-0.00749478;-0.012936
-2e+11;0.0135578;0.00331257;-0.0116604
-1.5e+11;0.0135578;0.0367495;0.0467221
-1e+11;0.0135578;-0.121437;-0.0670764
-5e+10;0.0135578;-0.0917503;0.171916
0;0.0135578;2.00292;0
5e+10;0.0135578;-0.0917503;-0.171916
