"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
1e+11;0.0120804;1.45824e-19;-6.16549e-20
1.5e+11;0.0120804;6.29559e-19;-9.35741e-19
2e+11;0.0120804;8.3479e-19;-7.60784e-19
2.5e+11;0.0120804;3.69352e-19;-5.47238e-19
-2.5e+11;0.0123266;2.79443e-19;-2.41455e-19
-2e+11;0.0123266;7.04813e-19;3.7964e-19
-1.5e+11;0.0123266;5.29417e-19;5.161e-19
-1e+11;0.0123266;5.12309e-19;4.6003e-19
-5e+10;0.0123266;-1.8885e-18;0.00616331
0;0.0123266;-3.71971e-12;0
5e+10;0.0123266;-1.8885e-18;-0.00616331
1e+11;0.0123266;5.12309e-19;-4.6003e-19
1.5e+11;0.0123266;5.29417e-19;-5.161e-19
2e+11;0.0123266;7.04813e-19;-3.7964e-19
2.5e+11;0.0123266;2.79443e-19;2.41455e-19
-2.5e+11;0.0125729;4.8956e-19;-1.0764e-20
-2e+11;0.0125729;4.73435e-19;2.77381e-19
-1.5e+11;0.0125729;6.38409e-19;6.82231e-19
-1e+11;0.0125729;2.65367e-19;3.68496e-19
-5e+10;0.0125729;-2.07436e-18;0.00628643
0;0.0125729;-8.01468e-13;0
5e+10;0.0125729;-2.07436e-18;-0.00628643
1e+11;0.0125729;2.65367e-19;-3.68496e-19
1.5e+11;0.0125729;6.38409e-19;-6.82231e-19
2e+11;0.0125729;4.73435e-19;-2.77381e-19
2.5e+11;0.0125729;4.8956e-19;1.0764e-20
-2.5e+11;0.0128191;6.38582e-19;1.39543e-19
-2e+11;0.0128191;4.61274e-19;5.67562e-19
-1.5e+11;0.0128191;6.84595e-19;9.77042e-19
-1e+11;0.0128191;-9.71132e-20;1.44634e-20
-5e+10;0.0128191;-2.04426e-18;0.00640954
0;0.0128191;-4.44815e-12;0
5e+10;0.0128191;-2.04426e-18;-0.00640954
1e+11;0.0128191;-9.71132e-20;-1.44634e-20
1.5e+11;0.0128191;6.84595e-19;-9.77042e-19
2e+11;0.0128191;4.61274e-19;-5.67562e-19
2.5e+11;0.0128191;6.38582e-19;-1.39543e-19
-2.5e+11;0.0130653;5.58638e-19;-3.19428e-19
-2e+11;0.0130653;9.17998e-19;-2.29789e-20
-1.5e+11;0.0130653;6.01218e-19;2.89587e-19
-1e+11;0.0130653;4.23149e-20;-1.98641e-19
-5e+10;0.0130653;-2.18494e-18;0.00653266
0;0.0130653;-2.00006e-11;0
5e+10;0.0130653;-2.18494e-18;-0.00653266
1e+11;0.0130653;4.23149e-20;1.98641e-19
1.5e+11;0.0130653;6.01218e-19;-2.89587e-19
2e+11;0.0130653;9.17998e-19;2.29789e-20
2.5e+11;0.0130653;5.58638e-19;3.19428e-19
-2.5e+11;0.0133116;5.88352e-19;5.92807e-19
-2e+11;0.0133116;5.58163e-19;4.27656e-19
-1.5e+11;0.0133116;7.08335e-19;6.54909e-19
-1e+11;0.0133116;3.4245e-19;7.00239e-19
-5e+10;0.0133116;-2.20692e-18;0.00665578
0;0.0133116;9.92577e-12;0
5e+10;0.0133116;-2.20692e-18;-0.00665578
1e+11;0.0133116;3.4245e-19;-7.00239e-19
1.5e+11;0.0133116;7.08335e-19;-6.54909e-19
2e+11;0.0133116;5.58163e-19;-4.27656e-19
2.5e+11;0.0133116;5.88352e-19;-5.92807e-19
-2.5e+11;0.0135578;4.02569e-19;6.60068e-19
-2e+11;0.0135578;1.08096e-18;7.42105e-19
-1.5e+11;0.0135578;6.08923e-19;4.13846e-19
-1e+11;0.0135578;2.76514e-20;2.74704e-19
-5e+10;0.0135578;-2.16182e-18;0.00677889
0;0.0135578;1.95196e-11;0
5e+10;0.0135578;-2.16182e-18;-0.00677889
1e+11;0.0135578;2.76514e-20;-2.74704e-19
1.5e+11;0.0135578;6.08923e-19;-4.13846e-19
2e+11;0.0135578;1.08096e-18;-7.42105e-19
2.5e+11;0.0135578;4.02569e-19;-6.60068e-19
-2.5e+11;0.013804;4.79336e-19;-4.71109e-19
-2e+11;0.013804;5.14986e-19;3.22727e-19
-1.5e+11;0.013804;6.51032e-19;6.3731e-19
-1e+11;0.013804;4.33941e-19;-1.68009e-19
-5e+10;0.013804;-2.15086e-18;0.00690201
0;0.013804;-1.02668e-12;0
5e+10;0.013804;-2.15086e-18;-0.00690201
1e+11;0.013804;4.33941e-19;1.68009e-19
1.5e+11;0.013804;6.51032e-19;-6.3731e-19
2e+11;0.013804;5.14986e-19;-3.22727e-19
2.5e+11;0.013804;4.79336e-19;4.71109e-19
-2.5e+11;0.0140502;6.99537e-19;-3.57695e-19
-2e+11;0.0140502;7.47824e-19;5.13333e-20
-1.5e+11;0.0140502;6.09079e-19;6.21012e-19
-1e+11;0.0140502;1.0895e-19;5.95835e-19
-5e+10;0.0140502;-2.33304e-18;0.00702512
0;0.0140502;1.66253e-15;0
5e+10;0.0140502;-2.33304e-18;-0.00702512
1e+11;0.0140502;1.0895e-19;-5.95835e-19
1.5e+11;0.0140502;6.09079e-19;-6.21012e-19
2e+11;0.0140502;7.47824e-19;-5.13333e-20
2.5e+11;0.0140502;6.99537e-19;3.57695e-19
-2.5e+11;0.0142965;5.8594e-19;-3.13062e-19
-2e+11;0.0142965;7.82379e-19;2.98206e-19
-1.5e+11;0.0142965;5.79785e-19;1.0643e-18
-1e+11;0.0142965;1.43361e-19;7.81458e-19
-5e+10;0.0142965;-2.24714e-18;0.00714824
0;0.0142965;-4.08921e-14;0
5e+10;0.0142965;-2.24714e-18;-0.00714824
1e+11;0.0142965;1.43361e-19;-7.81458e-19
1.5e+11;0.0142965;5.79785e-19;-1.0643e-18
2e+11;0.0142965;7.82379e-19;-2.98206e-19
2.5e+11;0.0142965;5.8594e-19;3.13062e-19
-2.5e+11;0.0145427;2.9842e-19;-3.0013e-19
-2e+11;0.0145427;1.14932e-18;2.63929e-20
-1.5e+11;0.0145427;8.43182e-19;8.07705e-19
-1e+11;0.0145427;3.02743e-19;3.26469e-19
-5e+10;0.0145427;-2.59658e-18;0.00727135
0;0.0145427;-1.38493e-12;0
5e+10;0.0145427;-2.59658e-18;-0.00727135
1e+11;0.0145427;3.02743e-19;-3.26469e-19
1.5e+11;0.0145427;8.43182e-19;-8.07705e-19
2e+11;0.0145427;1.14932e-18;-2.63929e-20
2.5e+11;0.0145427;2.9842e-19;3.0013e-19
-2.5e+11;0.0147889;4.16089e-19;3.13067e-19
-2e+11;0.0147889;7.16452e-19;4.70262e-19
-1.5e+11;0.0147889;8.42262e-19;3.89269e-19
-1e+11;0.0147889;3.07139e-19;6.40355e-19
-5e+10;0.0147889;-2.48172e-18;0.00739447
0;0.0147889;6.11233e-14;0
5e+10;0.0147889;-2.48172e-18;-0.00739447
1e+11;0.0147889;3.07139e-19;-6.40355e-19
1.5e+11;0.0147889;8.42262e-19;-3.89269e-19
2e+11;0.0147889;7.16452e-19;-4.70262e-19
2.5e+11;0.0147889;4.16089e-19;-3.13067e-19
-2.5e+11;0.0150352;5.04198e-19;-3.89564e-19
-2e+11;0.0150352;9.22553e-19;1.23574e-19
-1.5e+11;0.0150352;6.20932e-19;7.98241e-19
-1e+11;0.0150352;4.81156e-19;-3.6408e-19
-5e+10;0.0150352;-2.48685e-18;0.00751758
0;0.0150352;-6.13484e-14;0
5e+10;0.0150352;-2.48685e-18;-0.00751758
1e+11;0.0150352;4.81156e-19;3.6408e-19
1.5e+11;0.0150352;6.20932e-19;-7.98241e-19
2e+11;0.0150352;9.22553e-19;-1.23574e-19
2.5e+11;0.0150352;5.04198e-19;3.89564e-19
-2.5e+11;0.0152814;2.74593e-19;4.42427e-19
-2e+11;0.0152814;6.69722e-19;7.50786e-19
-1.5e+11;0.0152814;7.5485e-19;1.16382e-18
-1e+11;0.0152814;3.67079e-19;2.66394e-19
-5e+10;0.0152814;-2.40255e-18;0.0076407
0;0.0152814;-3.96596e-14;0
5e+10;0.0152814;-2.40255e-18;-0.0076407
1e+11;0.0152814;3.67079e-19;-2.66394e-19
1.5e+11;0.0152814;7.5485e-19;-1.16382e-18
2e+11;0.0152814;6.69722e-19;-7.50786e-19
2.5e+11;0.0152814;2.74593e-19;-4.42427e-19
-2.5e+11;0.0155276;1.05782e-18;-3.00922e-19
-2e+11;0.0155276;2.4424e-19;-3.79459e-19
-1.5e+11;0.0155276;8.68749e-19;1.04729e-18
-1e+11;0.0155276;3.70686e-19;7.78541e-19
-5e+10;0.0155276;-2.71023e-18;0.00776381
0;0.0155276;-2.88388e-13;0
5e+10;0.0155276;-2.71023e-18;-0.00776381
1e+11;0.0155276;3.70686e-19;-7.78541e-19
1.5e+11;0.0155276;8.68749e-19;-1.04729e-18
2e+11;0.0155276;2.4424e-19;3.79459e-19
2.5e+11;0.0155276;1.05782e-18;3.00922e-19
-2.5e+11;0.0157739;6.97023e-19;-4.93908e-19
-2e+11;0.0157739;5.42039e-19;5.98341e-20
-1.5e+11;0.0157739;7.03673e-19;8.25058e-19
-1e+11;0.0157739;2.72317e-19;2.70574e-19
-5e+10;0.0157739;-2.52706e-18;0.00788693
0;0.0157739;-8.7208e-15;0
5e+10;0.0157739;-2.52706e-18;-0.00788693
1e+11;0.0157739;2.72317e-19;-2.70574e-19
1.5e+11;0.0157739;7.03673e-19;-8.25058e-19
2e+11;0.0157739;5.42039e-19;-5.98341e-20
2.5e+11;0.0157739;6.97023e-19;4.93908e-19
-2.5e+11;0.0160201;9.47459e-19;4.99956e-20
-2e+11;0.0160201;4.55489e-19;2.8946e-19
-1.5e+11;0.0160201;6.8721e-19;8.94314e-19
-1e+11;0.0160201;3.94592e-19;2.37064e-19
-5e+10;0.0160201;-2.6895e-18;0.00801005
0;0.0160201;8.13848e-14;0
5e+10;0.0160201;-2.6895e-18;-0.00801005
1e+11;0.0160201;3.94592e-19;-2.37064e-19
1.5e+11;0.0160201;6.8721e-19;-8.94314e-19
2e+11;0.0160201;4.55489e-19;-2.8946e-19
2.5e+11;0.0160201;9.47459e-19;-4.99956e-20
-2.5e+11;0.0162663;5.34228e-19;7.40548e-19
-2e+11;0.0162663;9.62736e-19;8.22838e-19
-1.5e+11;0.0162663;8.27668e-19;-7.25314e-20
-1e+11;0.0162663;-7.47059e-20;1.13711e-18
-5e+10;0.0162663;-2.6334e-18;0.00813316
0;0.0162663;3.00655e-13;0
5e+10;0.0162663;-2.6334e-18;-0.00813316
1e+11;0.0162663;-7.47059e-20;-1.13711e-18
1.5e+11;0.0162663;8.27668e-19;7.25314e-20
2e+11;0.0162663;9.62736e-19;-8.22838e-19
2.5e+11;0.0162663;5.34228e-19;-7.40548e-19
-2.5e+11;0.0165126;1.18743e-18;-1.01866e-18
-2e+11;0.0165126;6.70909e-19;1.22405e-19
-1.5e+11;0.0165126;6.04443e-19;2.1996e-18
-1e+11;0.0165126;4.07395e-19;1.99278e-19
-5e+10;0.0165126;-2.94283e-18;0.00825628
0;0.0165126;1.20704e-12;0
5e+10;0.0165126;-2.94283e-18;-0.00825628
1e+11;0.0165126;4.07395e-19;-1.99278e-19
1.5e+11;0.0165126;6.04443e-19;-2.1996e-18
2e+11;0.0165126;6.70909e-19;-1.22405e-19
2.5e+11;0.0165126;1.18743e-18;1.01866e-18
-2.5e+11;0.0167588;9.00443e-19;5.49409e-19
-2e+11;0.0167588;6.76661e-19;1.31507e-18
-1.5e+11;0.0167588;2.42301e-19;7.96516e-19
-1e+11;0.0167588;2.86555e-19;-1.88924e-19
-5e+10;0.0167588;-2.31014e-18;0.00837939
0;0.0167588;-4.00325e-13;0
5e+10;0.0167588;-2.31014e-18;-0.00837939
1e+11;0.0167588;2.86555e-19;1.88924e-19
1.5e+11;0.0167588;2.42301e-19;-7.96516e-19
2e+11;0.0167588;6.76661e-19;-1.31507e-18
2.5e+11;0.0167588;9.00443e-19;-5.49409e-19
-2.5e+11;0.017005;7.36415e-19;-2.72527e-19
-2e+11;0.017005;1.16872e-18;5.48402e-19
-1.5e+11;0.017005;8.29051e-19;1.48983e-18
-1e+11;0.017005;4.17741e-21;9.5531e-19
-5e+10;0.017005;-2.99615e-18;0.00850251
0;0.017005;1.41208e-13;0
5e+10;0.017005;-2.99615e-18;-0.00850251
1e+11;0.017005;4.17741e-21;-9.5531e-19
1.5e+11;0.017005;8.29051e-19;-1.48983e-18
2e+11;0.017005;1.16872e-18;-5.48402e-19
2.5e+11;0.017005;7.36415e-19;2.72527e-19
-2.5e+11;0.0172512;-3.08914e-19;-2.38868e-19
-2e+11;0.0172512;1.65134e-18;-1.03229e-18
-1.5e+11;0.0172512;9.47647e-19;9.53761e-19
-1e+11;0.0172512;-1.55846e-20;7.71208e-19
-5e+10;0.0172512;-2.45637e-18;0.00862562
0;0.0172512;-9.23923e-12;0
5e+10;0.0172512;-2.45637e-18;-0.00862562
1e+11;0.0172512;-1.55846e-20;-7.71208e-19
1.5e+11;0.0172512;9.47647e-19;-9.53761e-19
2e+11;0.0172512;1.65134e-18;1.03229e-18
2.5e+11;0.0172512;-3.08914e-19;2.38868e-19
-2.5e+11;0.0174975;5.54198e-19;-8.47541e-21
-2e+11;0.0174975;8.62548e-19;4.75482e-19
-1.5e+11;0.0174975;7.34157e-19;5.7483e-19
-1e+11;0.0174975;6.45438e-19;-6.03061e-19
-5e+10;0.0174975;-2.73555e-18;0.00874874
0;0.0174975;-2.13083e-12;0
5e+10;0.0174975;-2.73555e-18;-0.00874874
1e+11;0.0174975;6.45438e-19;6.03061e-19
1.5e+11;0.0174975;7.34157e-19;-5.7483e-19
2e+11;0.0174975;8.62548e-19;-4.75482e-19
2.5e+11;0.0174975;5.54198e-19;8.47541e-21
-2.5e+11;0.0177437;3.78583e-19;-5.23141e-20
-2e+11;0.0177437;9.68848e-19;1.97211e-19
-1.5e+11;0.0177437;7.17055e-19;1.57224e-18
-1e+11;0.0177437;8.93012e-19;-3.9222e-19
-5e+10;0.0177437;-2.6935e-18;0.00887185
0;0.0177437;-2.26445e-11;0
5e+10;0.0177437;-2.6935e-18;-0.00887185
1e+11;0.0177437;8.93012e-19;3.9222e-19
1.5e+11;0.0177437;7.17055e-19;-1.57224e-18
2e+11;0.0177437;9.68848e-19;-1.97211e-19
2.5e+11;0.0177437;3.78583e-19;5.23141e-20
-2.5e+11;0.0179899;3.4676e-19;2.80298e-21
-2e+11;0.0179899;9.05057e-19;4.07111e-19
-1.5e+11;0.0179899;9.23248e-19;9.15765e-19
-1e+11;0.0179899;7.32171e-19;-1.57326e-20
-5e+10;0.0179899;-2.94763e-18;0.00899497
0;0.0179899;-5.3074e-14;0
5e+10;0.0179899;-2.94763e-18;-0.00899497
1e+11;0.0179899;7.32171e-19;1.57326e-20
1.5e+11;0.0179899;9.23248e-19;-9.15765e-19
2e+11;0.0179899;9.05057e-19;-4.07111e-19
2.5e+11;0.0179899;3.4676e-19;-2.80298e-21
-2.5e+11;0.0182362;1.13446e-18;-5.01329e-19
-2e+11;0.0182362;9.31012e-19;-2.98931e-19
-1.5e+11;0.0182362;1.79591e-20;1.89383e-18
-1e+11;0.0182362;1.37058e-19;8.08044e-19
-5e+10;0.0182362;-2.54751e-18;0.00911808
0;0.0182362;-9.18122e-15;0
5e+10;0.0182362;-2.54751e-18;-0.00911808
1e+11;0.0182362;1.37058e-19;-8.08044e-19
1.5e+11;0.0182362;1.79591e-20;-1.89383e-18
2e+11;0.0182362;9.31012e-19;2.98931e-19
2.5e+11;0.0182362;1.13446e-18;5.01329e-19
-2.5e+11;0.0184824;9.9255e-19;5.89823e-19
-2e+11;0.0184824;1.36191e-18;8.83867e-19
-1.5e+11;0.0184824;5.6744e-19;8.33214e-19
-1e+11;0.0184824;-5.82863e-19;-3.2981e-19
-5e+10;0.0184824;-2.88176e-18;0.0092412
0;0.0184824;-1.5083e-11;0
5e+10;0.0184824;-2.88176e-18;-0.0092412
1e+11;0.0184824;-5.82863e-19;3.2981e-19
1.5e+11;0.0184824;5.6744e-19;-8.33214e-19
2e+11;0.0184824;1.36191e-18;-8.83867e-19
2.5e+11;0.0184824;9.9255e-19;-5.89823e-19
-2.5e+11;0.0187286;9.5999e-19;-1.26552e-19
-2e+11;0.0187286;8.17133e-19;5.60399e-19
-1.5e+11;0.0187286;6.55861e-19;6.42455e-19
-1e+11;0.0187286;6.34534e-19;1.06838e-18
-5e+10;0.0187286;-3.03247e-18;0.00936432
0;0.0187286;-1.08204e-11;0
5e+10;0.0187286;-3.03247e-18;-0.00936432
1e+11;0.0187286;6.34534e-19;-1.06838e-18
1.5e+11;0.0187286;6.55861e-19;-6.42455e-19
2e+11;0.0187286;8.17133e-19;-5.60399e-19
2.5e+11;0.0187286;9.5999e-19;1.26552e-19
-2.5e+11;0.0189749;6.34487e-19;-5.26962e-19
-2e+11;0.0189749;1.14825e-18;1.18175e-18
-1.5e+11;0.0189749;9.55809e-19;2.10758e-18
-1e+11;0.0189749;1.51304e-19;-1.82144e-19
-5e+10;0.0189749;-3.09446e-18;0.00948743
0;0.0189749;1.30308e-11;0
5e+10;0.0189749;-3.09446e-18;-0.00948743
1e+11;0.0189749;1.51304e-19;1.82144e-19
1.5e+11;0.0189749;9.55809e-19;-2.10758e-18
2e+11;0.0189749;1.14825e-18;-1.18175e-18
2.5e+11;0.0189749;6.34487e-19;5.26962e-19
-2.5e+11;0.0192211;5.65322e-19;5.92841e-19
-2e+11;0.0192211;8.1617e-19;9.16769e-19
-1.5e+11;0.0192211;9.0819e-19;1.50865e-18
-1e+11;0.0192211;9.09886e-19;4.38564e-19
-5e+10;0.0192211;-3.18033e-18;0.00961055
0;0.0192211;-1.1726e-11;0
5e+10;0.0192211;-3.18033e-18;-0.00961055
1e+11;0.0192211;9.09886e-19;-4.38564e-19
1.5e+11;0.0192211;9.0819e-19;-1.50865e-18
2e+11;0.0192211;8.1617e-19;-9.16769e-19
2.5e+11;0.0192211;5.65322e-19;-5.92841e-19
-2.5e+11;0.0194673;1.12011e-18;-3.18266e-19
-2e+11;0.0194673;9.11099e-19;7.867e-19
-1.5e+11;0.0194673;6.71289e-19;1.26805e-18
-1e+11;0.0194673;1.11477e-19;9.75892e-19
-5e+10;0.0194673;-3.13165e-18;0.00973366
0;0.0194673;1.15557e-11;0
5e+10;0.0194673;-3.13165e-18;-0.00973366
1e+11;0.0194673;1.11477e-19;-9.75892e-19
1.5e+11;0.0194673;6.71289e-19;-1.26805e-18
2e+11;0.0194673;9.11099e-19;-7.867e-19
2.5e+11;0.0194673;1.12011e-18;3.18266e-19
-2.5e+11;0.0197136;4.39701e-19;-1.26633e-19
-2e+11;0.0197136;1.10096e-18;1.22745e-18
-1.5e+11;0.0197136;1.20803e-18;2.05853e-18
-1e+11;0.0197136;5.39033e-20;-2.90674e-19
-5e+10;0.0197136;-3.06642e-18;0.00985678
0;0.0197136;-5.41122e-11;0
5e+10;0.0197136;-3.06642e-18;-0.00985678
1e+11;0.0197136;5.39033e-20;2.90674e-19
1.5e+11;0.0197136;1.20803e-18;-2.05853e-18
2e+11;0.0197136;1.10096e-18;-1.22745e-18
2.5e+11;0.0197136;4.39701e-19;1.26633e-19
-2.5e+11;0.0199598;3.45215e-19;-5.1563e-19
-2e+11;0.0199598;1.09301e-18;-7.31314e-19
-1.5e+11;0.0199598;8.37423e-19;1.74022e-18
-1e+11;0.0199598;2.83338e-19;1.49955e-18
-5e+10;0.0199598;-2.76336e-18;0.00997989
0;0.0199598;6.92608e-11;0
5e+10;0.0199598;-2.76336e-18;-0.00997989
1e+11;0.0199598;2.83338e-19;-1.49955e-18
1.5e+11;0.0199598;8.37423e-19;-1.74022e-18
2e+11;0.0199598;1.09301e-18;7.31314e-19
2.5e+11;0.0199598;3.45215e-19;5.1563e-19
-2.5e+11;0.020206;8.14348e-19;-9.33348e-19
-2e+11;0.020206;8.90551e-19;-5.11593e-19
-1.5e+11;0.020206;6.96936e-19;2.45037e-18
-1e+11;0.020206;4.68316e-19;1.41946e-18
-5e+10;0.020206;-3.24103e-18;0.010103
0;0.020206;2.8908e-11;0
5e+10;0.020206;-3.24103e-18;-0.010103
1e+11;0.020206;4.68316e-19;-1.41946e-18
1.5e+11;0.020206;6.96936e-19;-2.45037e-18
2e+11;0.020206;8.90551e-19;5.11593e-19
2.5e+11;0.020206;8.14348e-19;9.33348e-19
-2.5e+11;0.0204522;4.52856e-19;4.01951e-19
-2e+11;0.0204522;1.73964e-18;-9.40581e-20
-1.5e+11;0.0204522;8.78613e-19;1.34857e-18
-1e+11;0.0204522;-1.24795e-19;1.67432e-18
-5e+10;0.0204522;-3.37294e-18;0.0102261
0;0.0204522;-3.26652e-12;0
5e+10;0.0204522;-3.37294e-18;-0.0102261
1e+11;0.0204522;-1.24795e-19;-1.67432e-18
1.5e+11;0.0204522;8.78613e-19;-1.34857e-18
2e+11;0.0204522;1.73964e-18;9.40581e-20
2.5e+11;0.0204522;4.52856e-19;-4.01951e-19
-2.5e+11;0.0206985;9.20361e-19;7.36353e-19
-2e+11;0.0206985;1.30554e-18;1.13865e-18
-1.5e+11;0.0206985;4.64554e-19;6.58696e-19
-1e+11;0.0206985;3.26186e-19;-3.59259e-20
-5e+10;0.0206985;-3.07757e-18;0.0103492
0;0.0206985;8.05892e-14;0
5e+10;0.0206985;-3.07757e-18;-0.0103492
1e+11;0.0206985;3.26186e-19;3.59259e-20
1.5e+11;0.0206985;4.64554e-19;-6.58696e-19
2e+11;0.0206985;1.30554e-18;-1.13865e-18
2.5e+11;0.0206985;9.20361e-19;-7.36353e-19
-2.5e+11;0.0209447;4.80031e-19;6.77143e-19
-2e+11;0.0209447;1.54495e-18;5.06184e-19
-1.5e+11;0.0209447;7.54417e-19;1.82747e-18
-1e+11;0.0209447;1.69121e-19;3.99401e-19
-5e+10;0.0209447;-3.11151e-18;0.0104724
0;0.0209447;-2.22112e-12;0
5e+10;0.0209447;-3.11151e-18;-0.0104724
1e+11;0.0209447;1.69121e-19;-3.99401e-19
1.5e+11;0.0209447;7.54417e-19;-1.82747e-18
2e+11;0.0209447;1.54495e-18;-5.06184e-19
2.5e+11;0.0209447;4.80031e-19;-6.77143e-19
-2.5e+11;0.0211909;1.04206e-18;7.71521e-19
-2e+11;0.0211909;1.14786e-18;2.09336e-18
-1.5e+11;0.0211909;7.00682e-19;4.10417e-19
-1e+11;0.0211909;1.86962e-20;-7.86098e-19
-5e+10;0.0211909;-3.23259e-18;0.0105955
0;0.0211909;3.21439e-11;0
5e+10;0.0211909;-3.23259e-18;-0.0105955
1e+11;0.0211909;1.86962e-20;7.86098e-19
1.5e+11;0.0211909;7.00682e-19;-4.10417e-19
2e+11;0.0211909;1.14786e-18;-2.09336e-18
2.5e+11;0.0211909;1.04206e-18;-7.71521e-19
-2.5e+11;0.0214372;7.89639e-19;-8.79324e-20
-2e+11;0.0214372;7.3587e-19;4.48154e-19
-1.5e+11;0.0214372;8.54115e-19;1.25819e-18
-1e+11;0.0214372;6.64684e-19;1.28404e-18
-5e+10;0.0214372;-3.18052e-18;0.0107186
0;0.0214372;3.5559e-15;0
5e+10;0.0214372;-3.18052e-18;-0.0107186
1e+11;0.0214372;6.64684e-19;-1.28404e-18
1.5e+11;0.0214372;8.54115e-19;-1.25819e-18
2e+11;0.0214372;7.3587e-19;-4.48154e-19
2.5e+11;0.0214372;7.89639e-19;8.79324e-20
-2.5e+11;0.0216834;1.01192e-18;5.12299e-19
-2e+11;0.0216834;1.27842e-18;-3.83123e-19
-1.5e+11;0.0216834;6.67074e-19;1.79725e-18
-1e+11;0.0216834;4.72041e-20;2.14837e-18
-5e+10;0.0216834;-3.48956e-18;0.0108417
0;0.0216834;-6.28689e-15;0
5e+10;0.0216834;-3.48956e-18;-0.0108417
1e+11;0.0216834;4.72041e-20;-2.14837e-18
1.5e+11;0.0216834;6.67074e-19;-1.79725e-18
2e+11;0.0216834;1.27842e-18;3.83123e-19
2.5e+11;0.0216834;1.01192e-18;-5.12299e-19
-2.5e+11;0.0219296;1.35014e-19;5.13495e-19
-2e+11;0.0219296;1.56918e-18;8.75804e-19
-1.5e+11;0.0219296;1.20706e-18;1.25394e-18
-1e+11;0.0219296;1.902e-19;-1.6118e-19
-5e+10;0.0219296;-3.49036e-18;0.0109648
0;0.0219296;-1.33717e-14;0
5e+10;0.0219296;-3.49036e-18;-0.0109648
1e+11;0.0219296;1.902e-19;1.6118e-19
1.5e+11;0.0219296;1.20706e-18;-1.25394e-18
2e+11;0.0219296;1.56918e-18;-8.75804e-19
2.5e+11;0.0219296;1.35014e-19;-5.13495e-19
-2.5e+11;0.0221759;7.73601e-19;3.67544e-19
-2e+11;0.0221759;1.31796e-18;3.37505e-19
-1.5e+11;0.0221759;1.43922e-18;9.52995e-19
-1e+11;0.0221759;-2.05033e-19;1.07687e-18
-5e+10;0.0221759;-3.86897e-18;0.0110879
0;0.0221759;1.9146e-14;0
5e+10;0.0221759;-3.86897e-18;-0.0110879
1e+11;0.0221759;-2.05033e-19;-1.07687e-18
1.5e+11;0.0221759;1.43922e-18;-9.52995e-19
2e+11;0.0221759;1.31796e-18;-3.37505e-19
2.5e+11;0.0221759;7.73601e-19;-3.67544e-19
-2.5e+11;0.0224221;1.43836e-18;-3.07307e-19
-2e+11;0.0224221;1.25769e-18;8.84207e-19
-1.5e+11;0.0224221;6.31119e-19;2.45796e-18
-1e+11;0.0224221;1.74139e-19;4.50423e-20
-5e+10;0.0224221;-3.80919e-18;0.011211
0;0.0224221;1.60299e-14;0
5e+10;0.0224221;-3.80919e-18;-0.011211
1e+11;0.0224221;1.74139e-19;-4.50423e-20
1.5e+11;0.0224221;6.31119e-19;-2.45796e-18
2e+11;0.0224221;1.25769e-18;-8.84207e-19
2.5e+11;0.0224221;1.43836e-18;3.07307e-19
-2.5e+11;0.0226683;9.77207e-19;-3.30147e-19
-2e+11;0.0226683;1.01246e-18;4.99578e-20
-1.5e+11;0.0226683;1.00552e-18;1.41871e-18
-1e+11;0.0226683;1.45514e-19;4.23591e-19
-5e+10;0.0226683;-3.53528e-18;0.0113342
0;0.0226683;1.92188e-13;0
5e+10;0.0226683;-3.53528e-18;-0.0113342
1e+11;0.0226683;1.45514e-19;-4.23591e-19
1.5e+11;0.0226683;1.00552e-18;-1.41871e-18
2e+11;0.0226683;1.01246e-18;-4.99578e-20
2.5e+11;0.0226683;9.77207e-19;3.30147e-19
-2.5e+11;0.0229146;7.4968e-19;-5.94263e-19
-2e+11;0.0229146;1.19824e-18;-1.30525e-18
-1.5e+11;0.0229146;1.01669e-18;1.46683e-18
-1e+11;0.0229146;5.55608e-19;6.51235e-19
-5e+10;0.0229146;-3.78932e-18;0.0114573
0;0.0229146;2.09065e-13;0
5e+10;0.0229146;-3.78932e-18;-0.0114573
1e+11;0.0229146;5.55608e-19;-6.51235e-19
1.5e+11;0.0229146;1.01669e-18;-1.46683e-18
2e+11;0.0229146;1.19824e-18;1.30525e-18
2.5e+11;0.0229146;7.4968e-19;5.94263e-19
-2.5e+11;0.0231608;1.07489e-18;5.96911e-20
-2e+11;0.0231608;1.0069e-18;-4.37063e-19
-1.5e+11;0.0231608;6.97704e-19;2.69987e-19
-1e+11;0.0231608;9.19184e-19;-4.01074e-19
-5e+10;0.0231608;-3.77006e-18;0.0115804
0;0.0231608;-4.82824e-15;0
5e+10;0.0231608;-3.77006e-18;-0.0115804
1e+11;0.0231608;9.19184e-19;4.01074e-19
1.5e+11;0.0231608;6.97704e-19;-2.69987e-19
2e+11;0.0231608;1.0069e-18;4.37063e-19
2.5e+11;0.0231608;1.07489e-18;-5.96911e-20
-2.5e+11;0.023407;8.88898e-19;-1.19711e-18
-2e+11;0.023407;1.17908e-18;5.87636e-19
-1.5e+11;0.023407;9.93349e-19;2.35982e-18
-1e+11;0.023407;-1.6771e-20;-3.78871e-19
-5e+10;0.023407;-3.57403e-18;0.0117035
0;0.023407;6.50483e-17;0
