"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
-2.5e+11;0.00296985;-7.10278e-06;1.93066e-06
-2e+11;0.00296985;1.43623e-05;-2.02491e-05
-1.5e+11;0.00296985;-1.40084e-05;6.17145e-05
-1e+11;0.00296985;-1.24382e-05;4.14032e-05
-5e+10;0.00296985;-0.00408729;-0.0052608
0;0.00296985;-5.14019e-21;0
5e+10;0.00296985;-0.00408729;0.0052608
1e+11;0.00296985;-1.24382e-05;-4.14032e-05
1.5e+11;0.00296985;-1.40084e-05;-6.17145e-05
2e+11;0.00296985;1.43623e-05;2.02491e-05
2.5e+11;0.00296985;-7.10278e-06;-1.93066e-06
-2.5e+11;0.00321608;-1.14998e-05;3.39962e-06
-2e+11;0.00321608;2.30122e-05;-3.13148e-05
-1.5e+11;0.00321608;-1.66753e-05;8.76226e-05
-1e+11;0.00321608;-1.7001e-05;3.23959e-05
-5e+10;0.00321608;-0.00430467;-0.00544935
0;0.00321608;-3.18567e-20;0
5e+10;0.00321608;-0.00430467;0.00544935
1e+11;0.00321608;-1.7001e-05;-3.23959e-05
1.5e+11;0.00321608;-1.66753e-05;-8.76226e-05
2e+11;0.00321608;2.30122e-05;3.13148e-05
2.5e+11;0.00321608;-1.14998e-05;-3.39962e-06
-2.5e+11;0.00346231;-1.75911e-05;5.20089e-06
-2e+11;0.00346231;3.50008e-05;-4.60929e-05
-1.5e+11;0.00346231;-1.93416e-05;0.000120623
-1e+11;0.00346231;-2.20498e-05;1.73371e-05
-5e+10;0.00346231;-0.0044878;-0.00557003
0;0.00346231;-6.9371e-19;0
5e+10;0.00346231;-0.0044878;0.00557003
1e+11;0.00346231;-2.20498e-05;-1.73371e-05
1.5e+11;0.00346231;-1.93416e-05;-0.000120623
2e+11;0.00346231;3.50008e-05;4.60929e-05
2.5e+11;0.00346231;-1.75911e-05;-5.20089e-06
-2.5e+11;0.00370854;-2.48196e-05;6.27601e-06
-2e+11;0.00370854;4.94775e-05;-6.28121e-05
-1.5e+11;0.00370854;-2.23542e-05;0.000157993
-1e+11;0.00370854;-2.7085e-05;-4.26634e-08
-5e+10;0.00370854;-0.00465793;-0.00566502
0;0.00370854;-4.33953e-19;0
5e+10;0.00370854;-0.00465793;0.00566502
1e+11;0.00370854;-2.7085e-05;4.26634e-08
1.5e+11;0.00370854;-2.23542e-05;-0.000157993
2e+11;0.00370854;4.94775e-05;6.28121e-05
2.5e+11;0.00370854;-2.48196e-05;-6.27601e-06
-2.5e+11;0.00395477;-3.25146e-05;5.64989e-06
-2e+11;0.00395477;6.54068e-05;-7.96612e-05
-1.5e+11;0.00395477;-2.57986e-05;0.000197196
-1e+11;0.00395477;-3.18553e-05;-1.75024e-05
-5e+10;0.00395477;-0.00482542;-0.00575485
0;0.00395477;9.01448e-19;0
5e+10;0.00395477;-0.00482542;0.00575485
1e+11;0.00395477;-3.18553e-05;1.75024e-05
1.5e+11;0.00395477;-2.57986e-05;-0.000197196
2e+11;0.00395477;6.54068e-05;7.96612e-05
2.5e+11;0.00395477;-3.25146e-05;-5.64989e-06
-2.5e+11;0.004201;-4.01759e-05;3.02194e-06
-2e+11;0.004201;8.18309e-05;-9.56694e-05
-1.5e+11;0.004201;-2.93602e-05;0.000236702
-1e+11;0.004201;-3.6402e-05;-3.41339e-05
-5e+10;0.004201;-0.00499227;-0.0058455
0;0.004201;1.18641e-18;0
5e+10;0.004201;-0.00499227;0.0058455
1e+11;0.004201;-3.6402e-05;3.41339e-05
1.5e+11;0.004201;-2.93602e-05;-0.000236702
2e+11;0.004201;8.18309e-05;9.56694e-05
2.5e+11;0.004201;-4.01759e-05;-3.02194e-06
-2.5e+11;0.00444723;-4.74759e-05;-1.42871e-06
-2e+11;0.00444723;9.79263e-05;-0.000110517
-1.5e+11;0.00444723;-3.25346e-05;0.00027571
-1e+11;0.00444723;-4.09326e-05;-4.96139e-05
-5e+10;0.00444723;-0.00515738;-0.00593815
0;0.00444723;1.01823e-18;0
5e+10;0.00444723;-0.00515738;0.00593815
1e+11;0.00444723;-4.09326e-05;4.96139e-05
1.5e+11;0.00444723;-3.25346e-05;-0.00027571
2e+11;0.00444723;9.79263e-05;0.000110517
2.5e+11;0.00444723;-4.74759e-05;1.42871e-06
-2.5e+11;0.00469346;-5.41929e-05;-7.40521e-06
-2e+11;0.00469346;0.000113038;-0.000124148
-1.5e+11;0.00469346;-3.48435e-05;0.000313793
-1e+11;0.00469346;-4.5685e-05;-6.38248e-05
-5e+10;0.00469346;-0.00531898;-0.00603298
0;0.00469346;-3.18098e-19;0
5e+10;0.00469346;-0.00531898;0.00603298
1e+11;0.00469346;-4.5685e-05;6.38248e-05
1.5e+11;0.00469346;-3.48435e-05;-0.000313793
2e+11;0.00469346;0.000113038;0.000124148
2.5e+11;0.00469346;-5.41929e-05;7.40521e-06
-2.5e+11;0.0049397;-6.0175e-05;-1.46635e-05
-2e+11;0.0049397;0.000126681;-0.000136565
-1.5e+11;0.0049397;-3.59305e-05;0.000350707
-1e+11;0.0049397;-5.08646e-05;-7.66941e-05
-5e+10;0.0049397;-0.00547567;-0.00613018
0;0.0049397;7.51441e-19;0
5e+10;0.0049397;-0.00547567;0.00613018
1e+11;0.0049397;-5.08646e-05;7.66941e-05
1.5e+11;0.0049397;-3.59305e-05;-0.000350707
2e+11;0.0049397;0.000126681;0.000136565
2.5e+11;0.0049397;-6.0175e-05;1.46635e-05
-2.5e+11;0.00518593;-6.5323e-05;-2.3041e-05
-2e+11;0.00518593;0.000138533;-0.000147788
-1.5e+11;0.00518593;-3.55907e-05;0.000386316
-1e+11;0.00518593;-5.66235e-05;-8.81456e-05
-5e+10;0.00518593;-0.00562659;-0.0062302
0;0.00518593;-1.45298e-19;0
5e+10;0.00518593;-0.00562659;0.0062302
1e+11;0.00518593;-5.66235e-05;8.81456e-05
1.5e+11;0.00518593;-3.55907e-05;-0.000386316
2e+11;0.00518593;0.000138533;0.000147788
2.5e+11;0.00518593;-6.5323e-05;2.3041e-05
-2.5e+11;0.00543216;-6.95711e-05;-3.24312e-05
-2e+11;0.00543216;0.000148446;-0.000157877
-1.5e+11;0.00543216;-3.37658e-05;0.000420552
-1e+11;0.00543216;-6.30579e-05;-9.81245e-05
-5e+10;0.00543216;-0.00577156;-0.00633361
0;0.00543216;1.19179e-19;0
5e+10;0.00543216;-0.00577156;0.00633361
1e+11;0.00543216;-6.30579e-05;9.81245e-05
1.5e+11;0.00543216;-3.37658e-05;-0.000420552
2e+11;0.00543216;0.000148446;0.000157877
2.5e+11;0.00543216;-6.95711e-05;3.24312e-05
-2.5e+11;0.00567839;-7.29262e-05;-4.27298e-05
-2e+11;0.00567839;0.000156424;-0.000166912
-1.5e+11;0.00567839;-3.05165e-05;0.000453447
-1e+11;0.00567839;-7.01805e-05;-0.000106601
-5e+10;0.00567839;-0.00591095;-0.00644091
0;0.00567839;-2.65713e-21;0
5e+10;0.00567839;-0.00591095;0.00644091
1e+11;0.00567839;-7.01805e-05;0.000106601
1.5e+11;0.00567839;-3.05165e-05;-0.000453447
2e+11;0.00567839;0.000156424;0.000166912
2.5e+11;0.00567839;-7.29262e-05;4.27298e-05
-2.5e+11;0.00592462;-7.54582e-05;-5.38214e-05
-2e+11;0.00592462;0.000162598;-0.000175015
-1.5e+11;0.00592462;-2.60152e-05;0.000485127
-1e+11;0.00592462;-7.7936e-05;-0.000113562
-5e+10;0.00592462;-0.00604549;-0.00655237
0;0.00592462;-7.05834e-20;0
5e+10;0.00592462;-0.00604549;0.00655237
1e+11;0.00592462;-7.7936e-05;0.000113562
1.5e+11;0.00592462;-2.60152e-05;-0.000485127
2e+11;0.00592462;0.000162598;0.000175015
2.5e+11;0.00592462;-7.54582e-05;5.38214e-05
-2.5e+11;0.00617085;-7.7281e-05;-6.55796e-05
-2e+11;0.00617085;0.000167185;-0.00018234
-1.5e+11;0.00617085;-2.05123e-05;0.000515788
-1e+11;0.00617085;-8.62231e-05;-0.000119006
-5e+10;0.00617085;-0.00617608;-0.00666798
0;0.00617085;-5.81338e-19;0
5e+10;0.00617085;-0.00617608;0.00666798
1e+11;0.00617085;-8.62231e-05;0.000119006
1.5e+11;0.00617085;-2.05123e-05;-0.000515788
2e+11;0.00617085;0.000167185;0.00018234
2.5e+11;0.00617085;-7.7281e-05;6.55796e-05
-2.5e+11;0.00641708;-7.85323e-05;-7.78752e-05
-2e+11;0.00641708;0.00017044;-0.000189055
-1.5e+11;0.00641708;-1.42925e-05;0.000545667
-1e+11;0.00641708;-9.49167e-05;-0.00012294
-5e+10;0.00641708;-0.00630363;-0.00678743
0;0.00641708;2.02867e-18;0
5e+10;0.00641708;-0.00630363;0.00678743
1e+11;0.00641708;-9.49167e-05;0.00012294
1.5e+11;0.00641708;-1.42925e-05;-0.000545667
2e+11;0.00641708;0.00017044;0.000189055
2.5e+11;0.00641708;-7.85323e-05;7.78752e-05
-2.5e+11;0.00666331;-7.93571e-05;-9.05875e-05
-2e+11;0.00666331;0.00017261;-0.00019532
-1.5e+11;0.00666331;-7.64195e-06;0.000575011
-1e+11;0.00666331;-0.000103889;-0.000125358
-5e+10;0.00666331;-0.00642892;-0.00691024
0;0.00666331;-2.28346e-19;0
5e+10;0.00666331;-0.00642892;0.00691024
1e+11;0.00666331;-0.000103889;0.000125358
1.5e+11;0.00666331;-7.64195e-06;-0.000575011
2e+11;0.00666331;0.00017261;0.00019532
2.5e+11;0.00666331;-7.93571e-05;9.05875e-05
-2.5e+11;0.00690954;-7.99029e-05;-0.000103612
-2e+11;0.00690954;0.000173897;-0.000201264
-1.5e+11;0.00690954;-8.32e-07;0.000604073
-1e+11;0.00690954;-0.000113023;-0.000126214
-5e+10;0.00690954;-0.00655255;-0.00703584
0;0.00690954;1.5973e-18;0
5e+10;0.00690954;-0.00655255;0.00703584
1e+11;0.00690954;-0.000113023;0.000126214
1.5e+11;0.00690954;-8.32e-07;-0.000604073
2e+11;0.00690954;0.000173897;0.000201264
2.5e+11;0.00690954;-7.99029e-05;0.000103612
-2.5e+11;0.00715577;-8.03098e-05;-0.000116868
-2e+11;0.00715577;0.000174431;-0.000206989
-1.5e+11;0.00715577;5.87552e-06;0.000633107
-1e+11;0.00715577;-0.00012223;-0.000125392
-5e+10;0.00715577;-0.00667483;-0.00716361
0;0.00715577;1.67761e-19;0
5e+10;0.00715577;-0.00667483;0.00716361
1e+11;0.00715577;-0.00012223;0.000125392
1.5e+11;0.00715577;5.87552e-06;-0.000633107
2e+11;0.00715577;0.000174431;0.000206989
2.5e+11;0.00715577;-8.03098e-05;0.000116868
-2.5e+11;0.00740201;-8.07538e-05;-0.000130293
-2e+11;0.00740201;0.000174237;-0.000212522
-1.5e+11;0.00740201;1.22195e-05;0.000662409
-1e+11;0.00740201;-0.000131439;-0.000122672
-5e+10;0.00740201;-0.00679573;-0.00729278
0;0.00740201;1.55049e-18;0
5e+10;0.00740201;-0.00679573;0.00729278
1e+11;0.00740201;-0.000131439;0.000122672
1.5e+11;0.00740201;1.22195e-05;-0.000662409
2e+11;0.00740201;0.000174237;0.000212522
2.5e+11;0.00740201;-8.07538e-05;0.000130293
-2.5e+11;0.00764824;-8.15543e-05;-0.000143835
-2e+11;0.00764824;0.00017312;-0.000217748
-1.5e+11;0.00764824;1.78613e-05;0.000692463
-1e+11;0.00764824;-0.000140572;-0.000117546
-5e+10;0.00764824;-0.00691458;-0.00742224
0;0.00764824;6.86608e-18;0
5e+10;0.00764824;-0.00691458;0.00742224
1e+11;0.00764824;-0.000140572;0.000117546
1.5e+11;0.00764824;1.78613e-05;-0.000692463
2e+11;0.00764824;0.00017312;0.000217748
2.5e+11;0.00764824;-8.15543e-05;0.000143835
-2.5e+11;0.00789447;-8.3163e-05;-0.000157515
-2e+11;0.00789447;0.000170569;-0.000222462
-1.5e+11;0.00789447;2.22046e-05;0.000724021
-1e+11;0.00789447;-0.000149621;-0.000109006
-5e+10;0.00789447;-0.00702968;-0.00755012
0;0.00789447;1.21523e-17;0
5e+10;0.00789447;-0.00702968;0.00755012
1e+11;0.00789447;-0.000149621;0.000109006
1.5e+11;0.00789447;2.22046e-05;-0.000724021
2e+11;0.00789447;0.000170569;0.000222462
2.5e+11;0.00789447;-8.3163e-05;0.000157515
-2.5e+11;0.0081407;-8.5865e-05;-0.000171563
-2e+11;0.0081407;0.000165851;-0.000226672
-1.5e+11;0.0081407;2.42704e-05;0.000757882
-1e+11;0.0081407;-0.000158838;-9.56152e-05
-5e+10;0.0081407;-0.00713833;-0.00767365
0;0.0081407;-8.97375e-17;0
5e+10;0.0081407;-0.00713833;0.00767365
1e+11;0.0081407;-0.000158838;9.56152e-05
1.5e+11;0.0081407;2.42704e-05;-0.000757882
2e+11;0.0081407;0.000165851;0.000226672
2.5e+11;0.0081407;-8.5865e-05;0.000171563
-2.5e+11;0.00838693;-8.92395e-05;-0.000186522
-2e+11;0.00838693;0.000158467;-0.000231037
-1.5e+11;0.00838693;2.28911e-05;0.00079425
-1e+11;0.00838693;-0.000168899;-7.62141e-05
-5e+10;0.00838693;-0.00723794;-0.00778991
0;0.00838693;1.35838e-17;0
5e+10;0.00838693;-0.00723794;0.00778991
1e+11;0.00838693;-0.000168899;7.62141e-05
1.5e+11;0.00838693;2.28911e-05;-0.00079425
2e+11;0.00838693;0.000158467;0.000231037
2.5e+11;0.00838693;-8.92395e-05;0.000186522
-2.5e+11;0.00863316;-9.23095e-05;-0.000202947
-2e+11;0.00863316;0.000148544;-0.000236586
-1.5e+11;0.00863316;1.73882e-05;0.000832528
-1e+11;0.00863316;-0.00018056;-5.07262e-05
-5e+10;0.00863316;-0.00732764;-0.00789736
0;0.00863316;6.76705e-18;0
5e+10;0.00863316;-0.00732764;0.00789736
1e+11;0.00863316;-0.00018056;5.07262e-05
1.5e+11;0.00863316;1.73882e-05;-0.000832528
2e+11;0.00863316;0.000148544;0.000236586
2.5e+11;0.00863316;-9.23095e-05;0.000202947
-2.5e+11;0.00887939;-9.44055e-05;-0.000220964
-2e+11;0.00887939;0.000136646;-0.00024385
-1.5e+11;0.00887939;8.02756e-06;0.000871915
-1e+11;0.00887939;-0.000194062;-2.00963e-05
-5e+10;0.00887939;-0.00740842;-0.00799646
0;0.00887939;-4.51873e-17;0
5e+10;0.00887939;-0.00740842;0.00799646
1e+11;0.00887939;-0.000194062;2.00963e-05
1.5e+11;0.00887939;8.02756e-06;-0.000871915
2e+11;0.00887939;0.000136646;0.00024385
2.5e+11;0.00887939;-9.44055e-05;0.000220964
-2.5e+11;0.00912562;-9.54406e-05;-0.000240301
-2e+11;0.00912562;0.000123387;-0.000252705
-1.5e+11;0.00912562;-4.34512e-06;0.000911861
-1e+11;0.00912562;-0.000209147;1.44079e-05
-5e+10;0.00912562;-0.00748208;-0.00808876
0;0.00912562;1.20095e-16;0
5e+10;0.00912562;-0.00748208;0.00808876
1e+11;0.00912562;-0.000209147;-1.44079e-05
1.5e+11;0.00912562;-4.34512e-06;-0.000911861
2e+11;0.00912562;0.000123387;0.000252705
2.5e+11;0.00912562;-9.54406e-05;0.000240301
-2.5e+11;0.00937185;-9.56031e-05;-0.000260586
-2e+11;0.00937185;0.000109256;-0.000262774
-1.5e+11;0.00937185;-1.88467e-05;0.000952059
-1e+11;0.00937185;-0.000225415;5.16908e-05
-5e+10;0.00937185;-0.00755028;-0.00817584
0;0.00937185;-4.4095e-18;0
5e+10;0.00937185;-0.00755028;0.00817584
1e+11;0.00937185;-0.000225415;-5.16908e-05
1.5e+11;0.00937185;-1.88467e-05;-0.000952059
2e+11;0.00937185;0.000109256;0.000262774
2.5e+11;0.00937185;-9.56031e-05;0.000260586
-2.5e+11;0.00961809;-9.5113e-05;-0.000281496
-2e+11;0.00961809;9.46004e-05;-0.000273696
-1.5e+11;0.00961809;-3.47796e-05;0.000992328
-1e+11;0.00961809;-0.000242528;9.09414e-05
-5e+10;0.00961809;-0.0076143;-0.00825892
0;0.00961809;2.91175e-16;0
5e+10;0.00961809;-0.0076143;0.00825892
1e+11;0.00961809;-0.000242528;-9.09414e-05
1.5e+11;0.00961809;-3.47796e-05;-0.000992328
2e+11;0.00961809;9.46004e-05;0.000273696
2.5e+11;0.00961809;-9.5113e-05;0.000281496
-2.5e+11;0.00986432;-9.41417e-05;-0.000302795
-2e+11;0.00986432;7.96657e-05;-0.000285196
-1.5e+11;0.00986432;-5.16396e-05;0.00103255
-1e+11;0.00986432;-0.000260237;0.000131584
-5e+10;0.00986432;-0.00767499;-0.00833887
0;0.00986432;-1.80723e-15;0
5e+10;0.00986432;-0.00767499;0.00833887
1e+11;0.00986432;-0.000260237;-0.000131584
1.5e+11;0.00986432;-5.16396e-05;-0.00103255
2e+11;0.00986432;7.96657e-05;0.000285196
2.5e+11;0.00986432;-9.41417e-05;0.000302795
-2.5e+11;0.0101105;-9.28006e-05;-0.000324323
-2e+11;0.0101105;6.46165e-05;-0.000297086
-1.5e+11;0.0101105;-6.90689e-05;0.00107264
-1e+11;0.0101105;-0.000278356;0.000173208
-5e+10;0.0101105;-0.00773296;-0.00841626
0;0.0101105;-1.0406e-14;0
5e+10;0.0101105;-0.00773296;0.00841626
1e+11;0.0101105;-0.000278356;-0.000173208
1.5e+11;0.0101105;-6.90689e-05;-0.00107264
2e+11;0.0101105;6.46165e-05;0.000297086
2.5e+11;0.0101105;-9.28006e-05;0.000324323
-2.5e+11;0.0103568;-9.11612e-05;-0.000345969
-2e+11;0.0103568;4.9574e-05;-0.000309232
-1.5e+11;0.0103568;-8.68047e-05;0.00111255
-1e+11;0.0103568;-0.000296749;0.000215512
-5e+10;0.0103568;-0.00778863;-0.00849151
0;0.0103568;2.59834e-14;0
5e+10;0.0103568;-0.00778863;0.00849151
1e+11;0.0103568;-0.000296749;-0.000215512
1.5e+11;0.0103568;-8.68047e-05;-0.00111255
2e+11;0.0103568;4.9574e-05;0.000309232
2.5e+11;0.0103568;-9.11612e-05;0.000345969
-2.5e+11;0.010603;-8.92659e-05;-0.000367652
-2e+11;0.010603;3.46347e-05;-0.000321535
-1.5e+11;0.010603;-0.000104643;0.00115222
-1e+11;0.010603;-0.000315315;0.000258261
-5e+10;0.010603;-0.00784228;-0.0085649
0;0.010603;1.43873e-14;0
5e+10;0.010603;-0.00784228;0.0085649
1e+11;0.010603;-0.000315315;-0.000258261
1.5e+11;0.010603;-0.000104643;-0.00115222
2e+11;0.010603;3.46347e-05;0.000321535
2.5e+11;0.010603;-8.92659e-05;0.000367652
-2.5e+11;0.0108492;-8.71344e-05;-0.00038931
-2e+11;0.0108492;1.98822e-05;-0.000333922
-1.5e+11;0.0108492;-0.000122417;0.00119161
-1e+11;0.0108492;-0.000333968;0.000301271
-5e+10;0.0108492;-0.00789408;-0.00863662
0;0.0108492;1.04032e-13;0
5e+10;0.0108492;-0.00789408;0.00863662
1e+11;0.0108492;-0.000333968;-0.000301271
1.5e+11;0.0108492;-0.000122417;-0.00119161
2e+11;0.0108492;1.98822e-05;0.000333922
2.5e+11;0.0108492;-8.71344e-05;0.00038931
-2.5e+11;0.0110955;-8.4764e-05;-0.000410897
-2e+11;0.0110955;5.39953e-06;-0.000346332
-1.5e+11;0.0110955;-0.000139973;0.00123068
-1e+11;0.0110955;-0.000352631;0.000344385
-5e+10;0.0110955;-0.00794415;-0.00870678
0;0.0110955;2.98319e-14;0
5e+10;0.0110955;-0.00794415;0.00870678
1e+11;0.0110955;-0.000352631;-0.000344385
1.5e+11;0.0110955;-0.000139973;-0.00123068
2e+11;0.0110955;5.39953e-06;0.000346332
2.5e+11;0.0110955;-8.4764e-05;0.000410897
-2.5e+11;0.0113417;-8.21329e-05;-0.000432374
-2e+11;0.0113417;-8.72507e-06;-0.000358718
-1.5e+11;0.0113417;-0.00015717;0.00126941
-1e+11;0.0113417;-0.000371222;0.000387481
-5e+10;0.0113417;-0.00799255;-0.00877549
0;0.0113417;1.61192e-11;0
5e+10;0.0113417;-0.00799255;0.00877549
1e+11;0.0113417;-0.000371222;-0.000387481
1.5e+11;0.0113417;-0.00015717;-0.00126941
2e+11;0.0113417;-8.72507e-06;0.000358718
2.5e+11;0.0113417;-8.21329e-05;0.000432374
-2.5e+11;0.0115879;-7.92012e-05;-0.000453704
-2e+11;0.0115879;-2.23882e-05;-0.00037103
-1.5e+11;0.0115879;-0.000173843;0.00130775
-1e+11;0.0115879;-0.000389655;0.000430419
-5e+10;0.0115879;-0.00803923;-0.00884274
0;0.0115879;3.87028e-11;0
5e+10;0.0115879;-0.00803923;0.00884274
1e+11;0.0115879;-0.000389655;-0.000430419
1.5e+11;0.0115879;-0.000173843;-0.00130775
2e+11;0.0115879;-2.23882e-05;0.00037103
2.5e+11;0.0115879;-7.92012e-05;0.000453704
-2.5e+11;0.0118342;-7.58967e-05;-0.000474842
-2e+11;0.0118342;-3.54487e-05;-0.000383195
-1.5e+11;0.0118342;-0.000189729;0.00134561
-1e+11;0.0118342;-0.000407815;0.000472952
-5e+10;0.0118342;-0.00808401;-0.00890839
0;0.0118342;-9.23378e-12;0
5e+10;0.0118342;-0.00808401;0.00890839
1e+11;0.0118342;-0.000407815;-0.000472952
1.5e+11;0.0118342;-0.000189729;-0.00134561
2e+11;0.0118342;-3.54487e-05;0.000383195
2.5e+11;0.0118342;-7.58967e-05;0.000474842
-2.5e+11;0.0120804;-7.21332e-05;-0.000495754
-2e+11;0.0120804;-4.77472e-05;-0.000395185
-1.5e+11;0.0120804;-0.0002047;0.00138301
-1e+11;0.0120804;-0.000425582;0.000515103
-5e+10;0.0120804;-0.00812685;-0.00897255
0;0.0120804;3.98266e-11;0
5e+10;0.0120804;-0.00812685;0.00897255
1e+11;0.0120804;-0.000425582;-0.000515103
1.5e+11;0.0120804;-0.0002047;-0.00138301
2e+11;0.0120804;-4.77472e-05;0.000395185
2.5e+11;0.0120804;-7.21332e-05;0.000495754
-2.5e+11;0.0123266;-6.77914e-05;-0.000516376
-2e+11;0.0123266;-5.90683e-05;-0.000406895
-1.5e+11;0.0123266;-0.000218371;0.00141981
-1e+11;0.0123266;-0.000442803;0.000556518
-5e+10;0.0123266;-0.00816735;-0.00903488
0;0.0123266;-4.97922e-12;0
5e+10;0.0123266;-0.00816735;0.00903488
1e+11;0.0123266;-0.000442803;-0.000556518
1.5e+11;0.0123266;-0.000218371;-0.00141981
2e+11;0.0123266;-5.90683e-05;0.000406895
2.5e+11;0.0123266;-6.77914e-05;0.000516376
-2.5e+11;0.0125729;-6.27796e-05;-0.000536658
-2e+11;0.0125729;-6.92146e-05;-0.00041831
-1.5e+11;0.0125729;-0.00023066;0.00145605
-1e+11;0.0125729;-0.000459362;0.000597362
-5e+10;0.0125729;-0.00820551;-0.00909557
0;0.0125729;1.02239e-10;0
5e+10;0.0125729;-0.00820551;0.00909557
1e+11;0.0125729;-0.000459362;-0.000597362
1.5e+11;0.0125729;-0.00023066;-0.00145605
