"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
-1.5e+11;0.00935788;-0.00175816;0.0428342
-1e+11;0.00935788;-0.0380001;-0.0749261
-5e+10;0.00935788;-0.00383866;0.224275
0;0.00935788;1.96815;0
5e+10;0.00935788;-0.00383866;-0.224275
1e+11;0.00935788;-0.0380001;0.0749261
1.5e+11;0.00935788;-0.00175816;-0.0428342
2e+11;0.00935788;0.0180515;0.0185373
2.5e+11;0.00935788;-0.00883647;0.00612843
-2.5e+11;0.00952176;-0.00909599;-0.00616273
-2e+11;0.00952176;0.0184194;-0.0192445
-1.5e+11;0.00952176;-0.00150542;0.0441991
-1e+11;0.00952176;-0.0398932;-0.0767982
-5e+10;0.00952176;-0.00473671;0.225354
0;0.00952176;1.97748;0
5e+10;0.00952176;-0.00473671;-0.225354
1e+11;0.00952176;-0.0398932;0.0767982
1.5e+11;0.00952176;-0.00150542;-0.0441991
2e+11;0.00952176;0.0184194;0.0192445
2.5e+11;0.00952176;-0.00909599;0.00616273
-2.5e+11;0.00968564;-0.00934813;-0.0061991
-2e+11;0.00968564;0.0187708;-0.0199356
-1.5e+11;0.00968564;-0.00123407;0.0455456
-1e+11;0.00968564;-0.0418039;-0.078638
-5e+10;0.00968564;-0.00566875;0.226412
0;0.00968564;1.99507;0
5e+10;0.00968564;-0.00566875;-0.226412
1e+11;0.00968564;-0.0418039;0.078638
1.5e+11;0.00968564;-0.00123407;-0.0455456
2e+11;0.00968564;0.0187708;0.0199356
2.5e+11;0.00968564;-0.00934813;0.0061991
-2.5e+11;0.00984952;-0.00959205;-0.00623764
-2e+11;0.00984952;0.0191039;-0.0206082
-1.5e+11;0.00984952;-0.000943234;0.0468716
-1e+11;0.00984952;-0.0437331;-0.0804422
-5e+10;0.00984952;-0.00663802;0.227451
0;0.00984952;2.00255;0
5e+10;0.00984952;-0.00663802;-0.227451
1e+11;0.00984952;-0.0437331;0.0804422
1.5e+11;0.00984952;-0.000943234;-0.0468716
2e+11;0.00984952;0.0191039;0.0206082
2.5e+11;0.00984952;-0.00959205;0.00623764
-2.5e+11;0.0100134;-0.00982683;-0.00627838
-2e+11;0.0100134;0.0194168;-0.0212597
-1.5e+11;0.0100134;-0.000631588;0.0481747
-1e+11;0.0100134;-0.0456824;-0.0822072
-5e+10;0.0100134;-0.00764841;0.22847
0;0.0100134;2.01893;0
5e+10;0.0100134;-0.00764841;-0.22847
1e+11;0.0100134;-0.0456824;0.0822072
1.5e+11;0.0100134;-0.000631588;-0.0481747
2e+11;0.0100134;0.0194168;0.0212597
2.5e+11;0.0100134;-0.00982683;0.00627838
-2.5e+11;0.0101773;-0.0100514;-0.00632164
-2e+11;0.0101773;0.0197075;-0.0218873
-1.5e+11;0.0101773;-0.000298108;0.0494524
-1e+11;0.0101773;-0.0476522;-0.0839292
-5e+10;0.0101773;-0.00870389;0.229473
0;0.0101773;2.03271;0
5e+10;0.0101773;-0.00870389;-0.229473
1e+11;0.0101773;-0.0476522;0.0839292
1.5e+11;0.0101773;-0.000298108;-0.0494524
2e+11;0.0101773;0.0197075;0.0218873
2.5e+11;0.0101773;-0.0100514;0.00632164
-2.5e+11;0.0103412;-0.0102649;-0.00636826
-2e+11;0.0103412;0.019974;-0.0224882
-1.5e+11;0.0103412;5.8153e-05;0.0507014
-1e+11;0.0103412;-0.0496422;-0.0856042
-5e+10;0.0103412;-0.00980852;0.230462
0;0.0103412;2.04505;0
5e+10;0.0103412;-0.00980852;-0.230462
1e+11;0.0103412;-0.0496422;0.0856042
1.5e+11;0.0103412;5.8153e-05;-0.0507014
2e+11;0.0103412;0.019974;0.0224882
2.5e+11;0.0103412;-0.0102649;0.00636826
-2.5e+11;0.010505;-0.0104664;-0.00641972
-2e+11;0.010505;0.0202147;-0.0230598
-1.5e+11;0.010505;0.000438325;0.0519183
-1e+11;0.010505;-0.0516515;-0.0872283
-5e+10;0.010505;-0.0109664;0.231443
0;0.010505;2.05588;0
5e+10;0.010505;-0.0109664;-0.231443
1e+11;0.010505;-0.0516515;0.0872283
1.5e+11;0.010505;0.000438325;-0.0519183
2e+11;0.010505;0.0202147;0.0230598
2.5e+11;0.010505;-0.0104664;0.00641972
-2.5e+11;0.0106689;-0.0106552;-0.00647813
-2e+11;0.0106689;0.0204282;-0.0235999
-1.5e+11;0.0106689;0.000843735;0.0530994
-1e+11;0.0106689;-0.0536788;-0.0887979
-5e+10;0.0106689;-0.0121818;0.232419
0;0.0106689;2.07285;0
5e+10;0.0106689;-0.0121818;-0.232419
1e+11;0.0106689;-0.0536788;0.0887979
1.5e+11;0.0106689;0.000843735;-0.0530994
2e+11;0.0106689;0.0204282;0.0235999
2.5e+11;0.0106689;-0.0106552;0.00647813
-2.5e+11;0.0108328;-0.0108308;-0.00654601
-2e+11;0.0108328;0.0206142;-0.024107
-1.5e+11;0.0108328;0.00127458;0.0542414
-1e+11;0.0108328;-0.0557207;-0.0903105
-5e+10;0.0108328;-0.0134571;0.2334
0;0.0108328;2.08552;0
5e+10;0.0108328;-0.0134571;-0.2334
1e+11;0.0108328;-0.0557207;0.0903105
1.5e+11;0.0108328;0.00127458;-0.0542414
2e+11;0.0108328;0.0206142;0.024107
2.5e+11;0.0108328;-0.0108308;0.00654601
-2.5e+11;0.0109967;-0.010993;-0.00662578
-2e+11;0.0109967;0.0207722;-0.02458
-1.5e+11;0.0109967;0.00173178;0.0553413
-1e+11;0.0109967;-0.0577749;-0.0917638
-5e+10;0.0109967;-0.0147951;0.234391
0;0.0109967;2.09265;0
5e+10;0.0109967;-0.0147951;-0.234391
1e+11;0.0109967;-0.0577749;0.0917638
1.5e+11;0.0109967;0.00173178;-0.0553413
2e+11;0.0109967;0.0207722;0.02458
2.5e+11;0.0109967;-0.010993;0.00662578
-2.5e+11;0.0111606;-0.0111419;-0.0067195
-2e+11;0.0111606;0.0209028;-0.0250188
-1.5e+11;0.0111606;0.00221447;0.0563976
-1e+11;0.0111606;-0.0598376;-0.093158
-5e+10;0.0111606;-0.0161956;0.2354
0;0.0111606;2.10652;0
5e+10;0.0111606;-0.0161956;-0.2354
1e+11;0.0111606;-0.0598376;0.093158
1.5e+11;0.0111606;0.00221447;-0.0563976
2e+11;0.0111606;0.0209028;0.0250188
2.5e+11;0.0111606;-0.0111419;0.0067195
-2.5e+11;0.0113244;-0.0112777;-0.00682851
-2e+11;0.0113244;0.021007;-0.0254241
-1.5e+11;0.0113244;0.00272207;0.0574099
-1e+11;0.0113244;-0.0619063;-0.0944939
-5e+10;0.0113244;-0.0176579;0.236432
0;0.0113244;2.11589;0
5e+10;0.0113244;-0.0176579;-0.236432
1e+11;0.0113244;-0.0619063;0.0944939
1.5e+11;0.0113244;0.00272207;-0.0574099
2e+11;0.0113244;0.021007;0.0254241
2.5e+11;0.0113244;-0.0112777;0.00682851
-2.5e+11;0.0114883;-0.0114012;-0.00695335
-2e+11;0.0114883;0.0210865;-0.0257974
-1.5e+11;0.0114883;0.00325288;0.0583792
-1e+11;0.0114883;-0.0639782;-0.0957744
-5e+10;0.0114883;-0.0191791;0.237491
0;0.0114883;2.12694;0
5e+10;0.0114883;-0.0191791;-0.237491
1e+11;0.0114883;-0.0639782;0.0957744
1.5e+11;0.0114883;0.00325288;-0.0583792
2e+11;0.0114883;0.0210865;0.0257974
2.5e+11;0.0114883;-0.0114012;0.00695335
-2.5e+11;0.0116522;-0.0115131;-0.00709379
-2e+11;0.0116522;0.0211431;-0.0261408
-1.5e+11;0.0116522;0.00380521;0.059308
-1e+11;0.0116522;-0.0660518;-0.0970032
-5e+10;0.0116522;-0.0207553;0.238577
0;0.0116522;2.14129;0
5e+10;0.0116522;-0.0207553;-0.238577
1e+11;0.0116522;-0.0660518;0.0970032
1.5e+11;0.0116522;0.00380521;-0.059308
2e+11;0.0116522;0.0211431;0.0261408
2.5e+11;0.0116522;-0.0115131;0.00709379
-2.5e+11;0.0118161;-0.0116147;-0.00724889
-2e+11;0.0118161;0.0211793;-0.0264574
-1.5e+11;0.0118161;0.00437662;0.0601997
-1e+11;0.0118161;-0.0681255;-0.0981854
-5e+10;0.0118161;-0.022381;0.239692
0;0.0118161;2.15421;0
5e+10;0.0118161;-0.022381;-0.239692
1e+11;0.0118161;-0.0681255;0.0981854
1.5e+11;0.0118161;0.00437662;-0.0601997
2e+11;0.0118161;0.0211793;0.0264574
2.5e+11;0.0118161;-0.0116147;0.00724889
-2.5e+11;0.01198;-0.011707;-0.00741728
-2e+11;0.01198;0.0211974;-0.0267501
-1.5e+11;0.01198;0.00496501;0.0610583
-1e+11;0.01198;-0.070199;-0.0993264
-5e+10;0.01198;-0.0240509;0.240833
0;0.01198;2.16877;0
5e+10;0.01198;-0.0240509;-0.240833
1e+11;0.01198;-0.070199;0.0993264
1.5e+11;0.01198;0.00496501;-0.0610583
2e+11;0.01198;0.0211974;0.0267501
2.5e+11;0.01198;-0.011707;0.00741728
-2.5e+11;0.0121438;-0.0117913;-0.00759734
-2e+11;0.0121438;0.0211999;-0.0270221
-1.5e+11;0.0121438;0.00556813;0.0618881
-1e+11;0.0121438;-0.0722722;-0.100432
-5e+10;0.0121438;-0.025759;0.241997
0;0.0121438;2.182;0
5e+10;0.0121438;-0.025759;-0.241997
1e+11;0.0121438;-0.0722722;0.100432
1.5e+11;0.0121438;0.00556813;-0.0618881
2e+11;0.0121438;0.0211999;0.0270221
2.5e+11;0.0121438;-0.0117913;0.00759734
-2.5e+11;0.0123077;-0.0118687;-0.00778753
-2e+11;0.0123077;0.0211886;-0.0272763
-1.5e+11;0.0123077;0.00618479;0.0626927
-1e+11;0.0123077;-0.0743461;-0.101505
-5e+10;0.0123077;-0.0275009;0.243177
0;0.0123077;2.19335;0
5e+10;0.0123077;-0.0275009;-0.243177
1e+11;0.0123077;-0.0743461;0.101505
1.5e+11;0.0123077;0.00618479;-0.0626927
2e+11;0.0123077;0.0211886;0.0272763
2.5e+11;0.0123077;-0.0118687;0.00778753
-2.5e+11;0.0124716;-0.0119401;-0.00798618
-2e+11;0.0124716;0.0211656;-0.0275155
-1.5e+11;0.0124716;0.00681295;0.0634762
-1e+11;0.0124716;-0.0764209;-0.102552
-5e+10;0.0124716;-0.0292714;0.244371
0;0.0124716;2.20915;0
5e+10;0.0124716;-0.0292714;-0.244371
1e+11;0.0124716;-0.0764209;0.102552
1.5e+11;0.0124716;0.00681295;-0.0634762
2e+11;0.0124716;0.0211656;0.0275155
2.5e+11;0.0124716;-0.0119401;0.00798618
-2.5e+11;0.0126355;-0.0120067;-0.00819156
-2e+11;0.0126355;0.0211331;-0.0277426
-1.5e+11;0.0126355;0.00745033;0.0642426
-1e+11;0.0126355;-0.0784961;-0.103578
-5e+10;0.0126355;-0.0310651;0.245576
0;0.0126355;2.21317;0
5e+10;0.0126355;-0.0310651;-0.245576
1e+11;0.0126355;-0.0784961;0.103578
1.5e+11;0.0126355;0.00745033;-0.0642426
2e+11;0.0126355;0.0211331;0.0277426
2.5e+11;0.0126355;-0.0120067;0.00819156
-2.5e+11;0.0127994;-0.0120692;-0.00840255
-2e+11;0.0127994;0.0210919;-0.0279593
-1.5e+11;0.0127994;0.00809674;0.0649942
-1e+11;0.0127994;-0.0805734;-0.104585
-5e+10;0.0127994;-0.0328796;0.246786
0;0.0127994;2.22604;0
5e+10;0.0127994;-0.0328796;-0.246786
1e+11;0.0127994;-0.0805734;0.104585
1.5e+11;0.0127994;0.00809674;-0.0649942
2e+11;0.0127994;0.0210919;0.0279593
2.5e+11;0.0127994;-0.0120692;0.00840255
-2.5e+11;0.0129632;-0.0121283;-0.00861766
-2e+11;0.0129632;0.0210442;-0.0281681
-1.5e+11;0.0129632;0.00874972;0.0657343
-1e+11;0.0129632;-0.0826517;-0.105577
-5e+10;0.0129632;-0.0347101;0.248002
0;0.0129632;2.24018;0
5e+10;0.0129632;-0.0347101;-0.248002
1e+11;0.0129632;-0.0826517;0.105577
1.5e+11;0.0129632;0.00874972;-0.0657343
2e+11;0.0129632;0.0210442;0.0281681
2.5e+11;0.0129632;-0.0121283;0.00861766
-2.5e+11;0.0131271;-0.0121841;-0.0088367
-2e+11;0.0131271;0.020989;-0.0283688
-1.5e+11;0.0131271;0.00941146;0.0664629
-1e+11;0.0131271;-0.0847347;-0.106553
-5e+10;0.0131271;-0.036558;0.249213
0;0.0131271;2.25024;0
5e+10;0.0131271;-0.036558;-0.249213
1e+11;0.0131271;-0.0847347;0.106553
1.5e+11;0.0131271;0.00941146;-0.0664629
2e+11;0.0131271;0.020989;0.0283688
2.5e+11;0.0131271;-0.0121841;0.0088367
-2.5e+11;0.013291;-0.0122375;-0.00905838
-2e+11;0.013291;0.0209285;-0.0285639
-1.5e+11;0.013291;0.0100791;0.067183
-1e+11;0.013291;-0.0868202;-0.107518
-5e+10;0.013291;-0.0384186;0.250424
0;0.013291;2.26093;0
5e+10;0.013291;-0.0384186;-0.250424
1e+11;0.013291;-0.0868202;0.107518
1.5e+11;0.013291;0.0100791;-0.067183
2e+11;0.013291;0.0209285;0.0285639
2.5e+11;0.013291;-0.0122375;0.00905838
-2.5e+11;0.0134549;-0.0122886;-0.00928211
-2e+11;0.0134549;0.0208632;-0.028754
-1.5e+11;0.0134549;0.0107522;0.067896
-1e+11;0.0134549;-0.0889085;-0.108473
-5e+10;0.0134549;-0.0402902;0.251632
0;0.0134549;2.27745;0
5e+10;0.0134549;-0.0402902;-0.251632
1e+11;0.0134549;-0.0889085;0.108473
1.5e+11;0.0134549;0.0107522;-0.067896
2e+11;0.0134549;0.0208632;0.028754
2.5e+11;0.0134549;-0.0122886;0.00928211
-2.5e+11;0.0136188;-0.0123378;-0.00950755
-2e+11;0.0136188;0.0207934;-0.0289399
-1.5e+11;0.0136188;0.0114308;0.0686024
-1e+11;0.0136188;-0.0910004;-0.109419
-5e+10;0.0136188;-0.0421724;0.252835
0;0.0136188;2.28904;0
5e+10;0.0136188;-0.0421724;-0.252835
1e+11;0.0136188;-0.0910004;0.109419
1.5e+11;0.0136188;0.0114308;-0.0686024
2e+11;0.0136188;0.0207934;0.0289399
2.5e+11;0.0136188;-0.0123378;0.00950755
-2.5e+11;0.0137826;-0.0123852;-0.00973438
-2e+11;0.0137826;0.0207193;-0.0291218
-1.5e+11;0.0137826;0.0121147;0.0693028
-1e+11;0.0137826;-0.093096;-0.110356
-5e+10;0.0137826;-0.0440644;0.254032
0;0.0137826;2.30105;0
5e+10;0.0137826;-0.0440644;-0.254032
1e+11;0.0137826;-0.093096;0.110356
1.5e+11;0.0137826;0.0121147;-0.0693028
2e+11;0.0137826;0.0207193;0.0291218
2.5e+11;0.0137826;-0.0123852;0.00973438
-2.5e+11;0.0139465;-0.012431;-0.00996232
-2e+11;0.0139465;0.0206412;-0.0293003
-1.5e+11;0.0139465;0.0128037;0.0699979
-1e+11;0.0139465;-0.0951956;-0.111286
-5e+10;0.0139465;-0.0459655;0.255222
0;0.0139465;2.31125;0
5e+10;0.0139465;-0.0459655;-0.255222
1e+11;0.0139465;-0.0951956;0.111286
1.5e+11;0.0139465;0.0128037;-0.0699979
2e+11;0.0139465;0.0206412;0.0293003
2.5e+11;0.0139465;-0.012431;0.00996232
-2.5e+11;0.0141104;-0.0124752;-0.0101912
-2e+11;0.0141104;0.0205592;-0.0294756
-1.5e+11;0.0141104;0.0134978;0.0706879
-1e+11;0.0141104;-0.0972992;-0.112207
-5e+10;0.0141104;-0.0478753;0.256403
0;0.0141104;2.32295;0
5e+10;0.0141104;-0.0478753;-0.256403
1e+11;0.0141104;-0.0972992;0.112207
1.5e+11;0.0141104;0.0134978;-0.0706879
2e+11;0.0141104;0.0205592;0.0294756
2.5e+11;0.0141104;-0.0124752;0.0101912
-2.5e+11;0.0142743;-0.012518;-0.0104208
-2e+11;0.0142743;0.0204738;-0.0296482
-1.5e+11;0.0142743;0.0141963;0.0713735
-1e+11;0.0142743;-0.0994065;-0.113122
-5e+10;0.0142743;-0.0497928;0.257578
0;0.0142743;2.3357;0
5e+10;0.0142743;-0.0497928;-0.257578
1e+11;0.0142743;-0.0994065;0.113122
1.5e+11;0.0142743;0.0141963;-0.0713735
2e+11;0.0142743;0.0204738;0.0296482
2.5e+11;0.0142743;-0.012518;0.0104208
-2.5e+11;0.0144382;-0.0125595;-0.0106509
-2e+11;0.0144382;0.0203852;-0.0298183
-1.5e+11;0.0144382;0.0148991;0.072055
-1e+11;0.0144382;-0.101517;-0.114031
-5e+10;0.0144382;-0.0517177;0.258744
0;0.0144382;2.34622;0
5e+10;0.0144382;-0.0517177;-0.258744
1e+11;0.0144382;-0.101517;0.114031
1.5e+11;0.0144382;0.0148991;-0.072055
2e+11;0.0144382;0.0203852;0.0298183
2.5e+11;0.0144382;-0.0125595;0.0106509
-2.5e+11;0.014602;-0.0125996;-0.0108816
-2e+11;0.014602;0.020293;-0.0299856
-1.5e+11;0.014602;0.0156069;0.0727319
-1e+11;0.014602;-0.103633;-0.114932
-5e+10;0.014602;-0.0536506;0.259902
0;0.014602;2.36029;0
5e+10;0.014602;-0.0536506;-0.259902
1e+11;0.014602;-0.103633;0.114932
1.5e+11;0.014602;0.0156069;-0.0727319
2e+11;0.014602;0.020293;0.0299856
2.5e+11;0.014602;-0.0125996;0.0108816
-2.5e+11;0.0147659;-0.0126388;-0.0111121
-2e+11;0.0147659;0.0201989;-0.0301519
-1.5e+11;0.0147659;0.0163166;0.0734067
-1e+11;0.0147659;-0.105749;-0.11583
-5e+10;0.0147659;-0.0555873;0.261057
0;0.0147659;2.37476;0
5e+10;0.0147659;-0.0555873;-0.261057
1e+11;0.0147659;-0.105749;0.11583
1.5e+11;0.0147659;0.0163166;-0.0734067
2e+11;0.0147659;0.0201989;0.0301519
2.5e+11;0.0147659;-0.0126388;0.0111121
-2.5e+11;0.0149298;-0.0126762;-0.0113443
-2e+11;0.0149298;0.0200989;-0.0303134
-1.5e+11;0.0149298;0.0170354;0.0740738
-1e+11;0.0149298;-0.107875;-0.116717
-5e+10;0.0149298;-0.0575378;0.26219
0;0.0149298;2.38468;0
5e+10;0.0149298;-0.0575378;-0.26219
1e+11;0.0149298;-0.107875;0.116717
1.5e+11;0.0149298;0.0170354;-0.0740738
2e+11;0.0149298;0.0200989;0.0303134
2.5e+11;0.0149298;-0.0126762;0.0113443
-2.5e+11;0.0150937;-0.0127127;-0.0115762
-2e+11;0.0150937;0.0199973;-0.0304739
-1.5e+11;0.0150937;0.0177559;0.074739
-1e+11;0.0150937;-0.110002;-0.1176
-5e+10;0.0150937;-0.0594917;0.263321
0;0.0150937;2.39682;0
5e+10;0.0150937;-0.0594917;-0.263321
1e+11;0.0150937;-0.110002;0.1176
1.5e+11;0.0150937;0.0177559;-0.074739
2e+11;0.0150937;0.0199973;0.0304739
2.5e+11;0.0150937;-0.0127127;0.0115762
-2.5e+11;0.0152576;-0.0127482;-0.011808
-2e+11;0.0152576;0.0198933;-0.030633
-1.5e+11;0.0152576;0.0184794;0.0754014
-1e+11;0.0152576;-0.112131;-0.118479
-5e+10;0.0152576;-0.0614506;0.264447
0;0.0152576;2.40946;0
5e+10;0.0152576;-0.0614506;-0.264447
1e+11;0.0152576;-0.112131;0.118479
1.5e+11;0.0152576;0.0184794;-0.0754014
2e+11;0.0152576;0.0198933;0.030633
2.5e+11;0.0152576;-0.0127482;0.011808
-2.5e+11;0.0154214;-0.0127822;-0.0120409
-2e+11;0.0154214;0.0197848;-0.0307886
-1.5e+11;0.0154214;0.0192095;0.076058
-1e+11;0.0154214;-0.114267;-0.119349
-5e+10;0.0154214;-0.0634198;0.265557
0;0.0154214;2.4208;0
5e+10;0.0154214;-0.0634198;-0.265557
1e+11;0.0154214;-0.114267;0.119349
1.5e+11;0.0154214;0.0192095;-0.076058
2e+11;0.0154214;0.0197848;0.0307886
2.5e+11;0.0154214;-0.0127822;0.0120409
-2.5e+11;0.0155853;-0.0128153;-0.0122735
-2e+11;0.0155853;0.0196742;-0.030943
-1.5e+11;0.0155853;0.0199422;0.076712
-1e+11;0.0155853;-0.116404;-0.120215
-5e+10;0.0155853;-0.0653934;0.266663
0;0.0155853;2.43719;0
5e+10;0.0155853;-0.0653934;-0.266663
1e+11;0.0155853;-0.116404;0.120215
1.5e+11;0.0155853;0.0199422;-0.076712
2e+11;0.0155853;0.0196742;0.030943
2.5e+11;0.0155853;-0.0128153;0.0122735
-2.5e+11;0.0157492;-0.0128472;-0.0125065
-2e+11;0.0157492;0.0195605;-0.0310951
-1.5e+11;0.0157492;0.0206792;0.0773621
-1e+11;0.0157492;-0.118546;-0.121076
-5e+10;0.0157492;-0.067374;0.267758
0;0.0157492;2.44939;0
5e+10;0.0157492;-0.067374;-0.267758
1e+11;0.0157492;-0.118546;0.121076
1.5e+11;0.0157492;0.0206792;-0.0773621
2e+11;0.0157492;0.0195605;0.0310951
2.5e+11;0.0157492;-0.0128472;0.0125065
-2.5e+11;0.0159131;-0.0128781;-0.0127395
-2e+11;0.0159131;0.0194441;-0.0312455
-1.5e+11;0.0159131;0.0214198;0.0780088
-1e+11;0.0159131;-0.120691;-0.121931
-5e+10;0.0159131;-0.0693605;0.268846
0;0.0159131;2.4582;0
5e+10;0.0159131;-0.0693605;-0.268846
1e+11;0.0159131;-0.120691;0.121931
1.5e+11;0.0159131;0.0214198;-0.0780088
2e+11;0.0159131;0.0194441;0.0312455
2.5e+11;0.0159131;-0.0128781;0.0127395
-2.5e+11;0.016077;-0.0129078;-0.0129727
-2e+11;0.016077;0.0193249;-0.0313939
-1.5e+11;0.016077;0.0221642;0.0786519
-1e+11;0.016077;-0.122839;-0.12278
-5e+10;0.016077;-0.0713533;0.269925
0;0.016077;2.4714;0
5e+10;0.016077;-0.0713533;-0.269925
1e+11;0.016077;-0.122839;0.12278
1.5e+11;0.016077;0.0221642;-0.0786519
2e+11;0.016077;0.0193249;0.0313939
2.5e+11;0.016077;-0.0129078;0.0129727
-2.5e+11;0.0162408;-0.0129365;-0.0132061
-2e+11;0.0162408;0.0192028;-0.0315403
-1.5e+11;0.0162408;0.0229125;0.0792913
-1e+11;0.0162408;-0.124991;-0.123624
-5e+10;0.0162408;-0.0733523;0.270996
0;0.0162408;2.4888;0
5e+10;0.0162408;-0.0733523;-0.270996
1e+11;0.0162408;-0.124991;0.123624
1.5e+11;0.0162408;0.0229125;-0.0792913
2e+11;0.0162408;0.0192028;0.0315403
2.5e+11;0.0162408;-0.0129365;0.0132061
-2.5e+11;0.0164047;-0.012964;-0.0134396
-2e+11;0.0164047;0.0190779;-0.0316849
-1.5e+11;0.0164047;0.0236645;0.0799271
-1e+11;0.0164047;-0.127146;-0.124463
-5e+10;0.0164047;-0.0753573;0.272058
0;0.0164047;2.49599;0
5e+10;0.0164047;-0.0753573;-0.272058
1e+11;0.0164047;-0.127146;0.124463
1.5e+11;0.0164047;0.0236645;-0.0799271
2e+11;0.0164047;0.0190779;0.0316849
2.5e+11;0.0164047;-0.012964;0.0134396
-2.5e+11;0.0165686;-0.0129905;-0.0136731
-2e+11;0.0165686;0.0189504;-0.0318277
-1.5e+11;0.0165686;0.0244199;0.0805596
-1e+11;0.0165686;-0.129304;-0.125297
-5e+10;0.0165686;-0.077368;0.273112
0;0.0165686;2.51088;0
5e+10;0.0165686;-0.077368;-0.273112
1e+11;0.0165686;-0.129304;0.125297
1.5e+11;0.0165686;0.0244199;-0.0805596
2e+11;0.0165686;0.0189504;0.0318277
2.5e+11;0.0165686;-0.0129905;0.0136731
-2.5e+11;0.0167325;-0.013016;-0.0139066
-2e+11;0.0167325;0.0188201;-0.0319687
-1.5e+11;0.0167325;0.0251788;0.0811885
-1e+11;0.0167325;-0.131465;-0.126126
-5e+10;0.0167325;-0.0793845;0.274159
0;0.0167325;2.52593;0
5e+10;0.0167325;-0.0793845;-0.274159
1e+11;0.0167325;-0.131465;0.126126
1.5e+11;0.0167325;0.0251788;-0.0811885
2e+11;0.0167325;0.0188201;0.0319687
2.5e+11;0.0167325;-0.013016;0.0139066
-2.5e+11;0.0168964;-0.0130403;-0.0141402
-2e+11;0.0168964;0.0186872;-0.0321078
-1.5e+11;0.0168964;0.0259412;0.0818138
-1e+11;0.0168964;-0.13363;-0.126949
-5e+10;0.0168964;-0.0814068;0.275197
0;0.0168964;2.53391;0
5e+10;0.0168964;-0.0814068;-0.275197
1e+11;0.0168964;-0.13363;0.126949
1.5e+11;0.0168964;0.0259412;-0.0818138
2e+11;0.0168964;0.0186872;0.0321078
2.5e+11;0.0168964;-0.0130403;0.0141402
-2.5e+11;0.0170602;-0.0130637;-0.0143738
-2e+11;0.0170602;0.0185518;-0.0322453
-1.5e+11;0.0170602;0.0267069;0.0824358
-1e+11;0.0170602;-0.135796;-0.127768
-5e+10;0.0170602;-0.0834346;0.276228
0;0.0170602;2.54192;0
5e+10;0.0170602;-0.0834346;-0.276228
1e+11;0.0170602;-0.135796;0.127768
1.5e+11;0.0170602;0.0267069;-0.0824358
2e+11;0.0170602;0.0185518;0.0322453
2.5e+11;0.0170602;-0.0130637;0.0143738
-2.5e+11;0.0172241;-0.0130859;-0.0146073
-2e+11;0.0172241;0.0184137;-0.0323809
-1.5e+11;0.0172241;0.0274759;0.0830543
-1e+11;0.0172241;-0.137966;-0.128581
-5e+10;0.0172241;-0.0854679;0.277251
0;0.0172241;2.55917;0
5e+10;0.0172241;-0.0854679;-0.277251
1e+11;0.0172241;-0.137966;0.128581
1.5e+11;0.0172241;0.0274759;-0.0830543
2e+11;0.0172241;0.0184137;0.0323809
2.5e+11;0.0172241;-0.0130859;0.0146073
-2.5e+11;0.017388;-0.0131072;-0.0148406
-2e+11;0.017388;0.0182731;-0.032515
-1.5e+11;0.017388;0.028248;0.0836696
-1e+11;0.017388;-0.140138;-0.12939
-5e+10;0.017388;-0.0875063;0.278267
0;0.017388;2.57566;0
5e+10;0.017388;-0.0875063;-0.278267
1e+11;0.017388;-0.140138;0.12939
1.5e+11;0.017388;0.028248;-0.0836696
2e+11;0.017388;0.0182731;0.032515
2.5e+11;0.017388;-0.0131072;0.0148406
-2.5e+11;0.0175519;-0.0131274;-0.0150739
-2e+11;0.0175519;0.01813;-0.0326473
-1.5e+11;0.0175519;0.0290232;0.0842814
-1e+11;0.0175519;-0.142313;-0.130194
-5e+10;0.0175519;-0.0895501;0.279276
0;0.0175519;2.58724;0
5e+10;0.0175519;-0.0895501;-0.279276
1e+11;0.0175519;-0.142313;0.130194
1.5e+11;0.0175519;0.0290232;-0.0842814
2e+11;0.0175519;0.01813;0.0326473
2.5e+11;0.0175519;-0.0131274;0.0150739
-2.5e+11;0.0177158;-0.0131465;-0.015307
-2e+11;0.0177158;0.0179845;-0.0327781
-1.5e+11;0.0177158;0.0298012;0.0848901
-1e+11;0.0177158;-0.144491;-0.130994
-5e+10;0.0177158;-0.0915987;0.280279
0;0.0177158;2.59868;0
5e+10;0.0177158;-0.0915987;-0.280279
1e+11;0.0177158;-0.144491;0.130994
1.5e+11;0.0177158;0.0298012;-0.0848901
2e+11;0.0177158;0.0179845;0.0327781
2.5e+11;0.0177158;-0.0131465;0.015307
-2.5e+11;0.0178796;-0.0131647;-0.0155398
-2e+11;0.0178796;0.0178367;-0.0329073
-1.5e+11;0.0178796;0.030582;0.0854955
-1e+11;0.0178796;-0.14667;-0.13179
-5e+10;0.0178796;-0.093652;0.281274
0;0.0178796;2.60864;0
5e+10;0.0178796;-0.093652;-0.281274
1e+11;0.0178796;-0.14667;0.13179
1.5e+11;0.0178796;0.030582;-0.0854955
2e+11;0.0178796;0.0178367;0.0329073
2.5e+11;0.0178796;-0.0131647;0.0155398
-2.5e+11;0.0180435;-0.0131817;-0.0157725
-2e+11;0.0180435;0.0176861;-0.0330347
-1.5e+11;0.0180435;0.0313662;0.0860972
-1e+11;0.0180435;-0.148852;-0.13258
