"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
0;0.005097;3.30015e-14;0
5e+10;0.005097;-0.00784375;0.0073441
1e+11;0.005097;-0.00152499;-0.00306858
1.5e+11;0.005097;-0.000375875;5.67404e-05
2e+11;0.005097;0.000184453;-0.000312664
2.5e+11;0.005097;-7.51738e-05;-8.43759e-05
-2.5e+11;0.00526088;-7.12632e-05;8.23588e-05
-2e+11;0.00526088;0.000212806;0.000325366
-1.5e+11;0.00526088;-0.000382446;-4.03705e-05
-1e+11;0.00526088;-0.001538;0.0031572
-5e+10;0.00526088;-0.00802484;-0.00744794
0;0.00526088;-1.37751e-13;0
5e+10;0.00526088;-0.00802484;0.00744794
1e+11;0.00526088;-0.001538;-0.0031572
1.5e+11;0.00526088;-0.000382446;4.03705e-05
2e+11;0.00526088;0.000212806;-0.000325366
2.5e+11;0.00526088;-7.12632e-05;-8.23588e-05
-2.5e+11;0.00542476;-8.7533e-05;0.00011748
-2e+11;0.00542476;0.000281373;0.000298883
-1.5e+11;0.00542476;-0.00045961;-4.83574e-06
-1e+11;0.00542476;-0.0014284;0.0032192
-5e+10;0.00542476;-0.00834307;-0.00747842
0;0.00542476;8.24951e-12;0
5e+10;0.00542476;-0.00834307;0.00747842
1e+11;0.00542476;-0.0014284;-0.0032192
1.5e+11;0.00542476;-0.00045961;4.83574e-06
2e+11;0.00542476;0.000281373;-0.000298883
2.5e+11;0.00542476;-8.7533e-05;-0.00011748
-2.5e+11;0.00558864;-0.000128843;0.000184867
-2e+11;0.00558864;0.000405571;0.000224369
-1.5e+11;0.00558864;-0.000621641;6.56727e-05
-1e+11;0.00558864;-0.00115464;0.00322089
-5e+10;0.00558864;-0.00878577;-0.00735718
0;0.00558864;3.14436e-13;0
5e+10;0.00558864;-0.00878577;0.00735718
1e+11;0.00558864;-0.00115464;-0.00322089
1.5e+11;0.00558864;-0.000621641;-6.56727e-05
2e+11;0.00558864;0.000405571;-0.000224369
2.5e+11;0.00558864;-0.000128843;-0.000184867
-2.5e+11;0.00575252;-0.000157023;0.000209789
-2e+11;0.00575252;0.000512891;0.000175425
-1.5e+11;0.00575252;-0.000736263;0.000139992
-1e+11;0.00575252;-0.000935612;0.00320525
-5e+10;0.00575252;-0.00909471;-0.00719751
0;0.00575252;-8.58102e-12;0
5e+10;0.00575252;-0.00909471;0.00719751
1e+11;0.00575252;-0.000935612;-0.00320525
1.5e+11;0.00575252;-0.000736263;-0.000139992
2e+11;0.00575252;0.000512891;-0.000175425
2.5e+11;0.00575252;-0.000157023;-0.000209789
-2.5e+11;0.0059164;-0.000170846;0.000204802
-2e+11;0.0059164;0.000591934;0.000149326
-1.5e+11;0.0059164;-0.000801355;0.000209309
-1e+11;0.0059164;-0.000785432;0.00319124
-5e+10;0.0059164;-0.0093069;-0.00705266
0;0.0059164;-1.25309e-11;0
5e+10;0.0059164;-0.0093069;0.00705266
1e+11;0.0059164;-0.000785432;-0.00319124
1.5e+11;0.0059164;-0.000801355;-0.000209309
2e+11;0.0059164;0.000591934;-0.000149326
2.5e+11;0.0059164;-0.000170846;-0.000204802
-2.5e+11;0.00608028;-0.000175788;0.000185159
-2e+11;0.00608028;0.000648409;0.000130857
-1.5e+11;0.00608028;-0.000836762;0.000278986
-1e+11;0.00608028;-0.000669741;0.00316954
-5e+10;0.00608028;-0.00947469;-0.00691131
0;0.00608028;4.85932e-11;0
5e+10;0.00608028;-0.00947469;0.00691131
1e+11;0.00608028;-0.000669741;-0.00316954
1.5e+11;0.00608028;-0.000836762;-0.000278986
2e+11;0.00608028;0.000648409;-0.000130857
2.5e+11;0.00608028;-0.000175788;-0.000185159
-2.5e+11;0.00624416;-0.000175088;0.000159866
-2e+11;0.00624416;0.000688026;0.000114977
-1.5e+11;0.00624416;-0.000851353;0.000348067
-1e+11;0.00624416;-0.000579954;0.0031437
-5e+10;0.00624416;-0.00961133;-0.00677793
0;0.00624416;2.23175e-12;0
5e+10;0.00624416;-0.00961133;0.00677793
1e+11;0.00624416;-0.000579954;-0.0031437
1.5e+11;0.00624416;-0.000851353;-0.000348067
2e+11;0.00624416;0.000688026;-0.000114977
2.5e+11;0.00624416;-0.000175088;-0.000159866
-2.5e+11;0.00640804;-0.000172966;0.000138881
-2e+11;0.00640804;0.000721515;9.95306e-05
-1.5e+11;0.00640804;-0.000855458;0.00041202
-1e+11;0.00640804;-0.000512041;0.0031261
-5e+10;0.00640804;-0.00972207;-0.00666502
0;0.00640804;-3.86829e-12;0
5e+10;0.00640804;-0.00972207;0.00666502
1e+11;0.00640804;-0.000512041;-0.0031261
1.5e+11;0.00640804;-0.000855458;-0.00041202
2e+11;0.00640804;0.000721515;-9.95306e-05
2.5e+11;0.00640804;-0.000172966;-0.000138881
-2.5e+11;0.00657192;-0.000171402;0.000125206
-2e+11;0.00657192;0.000754784;8.39974e-05
-1.5e+11;0.00657192;-0.000855298;0.000469618
-1e+11;0.00657192;-0.00046054;0.00312106
-5e+10;0.00657192;-0.00981349;-0.00657444
0;0.00657192;-7.47749e-12;0
5e+10;0.00657192;-0.00981349;0.00657444
1e+11;0.00657192;-0.00046054;-0.00312106
1.5e+11;0.00657192;-0.000855298;-0.000469618
2e+11;0.00657192;0.000754784;-8.39974e-05
2.5e+11;0.00657192;-0.000171402;-0.000125206
-2.5e+11;0.0067358;-0.000170662;0.000117524
-2e+11;0.0067358;0.000789205;6.84658e-05
-1.5e+11;0.0067358;-0.000853261;0.000521988
-1e+11;0.0067358;-0.000420222;0.0031267
-5e+10;0.0067358;-0.00989185;-0.00650129
0;0.0067358;9.09601e-11;0
5e+10;0.0067358;-0.00989185;0.00650129
1e+11;0.0067358;-0.000420222;-0.0031267
1.5e+11;0.0067358;-0.000853261;-0.000521988
2e+11;0.0067358;0.000789205;-6.84658e-05
2.5e+11;0.0067358;-0.000170662;-0.000117524
-2.5e+11;0.00689968;-0.000170593;0.000113967
-2e+11;0.00689968;0.000824703;5.30127e-05
-1.5e+11;0.00689968;-0.000850285;0.000570541
-1e+11;0.00689968;-0.000387149;0.00313996
-5e+10;0.00689968;-0.00996171;-0.00644025
0;0.00689968;7.55989e-11;0
5e+10;0.00689968;-0.00996171;0.00644025
1e+11;0.00689968;-0.000387149;-0.00313996
1.5e+11;0.00689968;-0.000850285;-0.000570541
2e+11;0.00689968;0.000824703;-5.30127e-05
2.5e+11;0.00689968;-0.000170593;-0.000113967
-2.5e+11;0.00706356;-0.000171022;0.0001131
-2e+11;0.00706356;0.000860939;3.76624e-05
-1.5e+11;0.00706356;-0.000846788;0.000616356
-1e+11;0.00706356;-0.000358702;0.00315835
-5e+10;0.00706356;-0.010026;-0.00638734
0;0.00706356;4.45384e-11;0
5e+10;0.00706356;-0.010026;0.00638734
1e+11;0.00706356;-0.000358702;-0.00315835
1.5e+11;0.00706356;-0.000846788;-0.000616356
2e+11;0.00706356;0.000860939;-3.76624e-05
2.5e+11;0.00706356;-0.000171022;-0.0001131
-2.5e+11;0.00722744;-0.000171819;0.000113946
-2e+11;0.00722744;0.000897566;2.23962e-05
-1.5e+11;0.00722744;-0.000842969;0.000660179
-1e+11;0.00722744;-0.000333193;0.00318007
-5e+10;0.00722744;-0.0100867;-0.00633985
0;0.00722744;1.93941e-11;0
5e+10;0.00722744;-0.0100867;0.00633985
1e+11;0.00722744;-0.000333193;-0.00318007
1.5e+11;0.00722744;-0.000842969;-0.000660179
2e+11;0.00722744;0.000897566;-2.23962e-05
2.5e+11;0.00722744;-0.000171819;-0.000113946
-2.5e+11;0.00739132;-0.00017289;0.000115866
-2e+11;0.00739132;0.000934309;7.18805e-06
-1.5e+11;0.00739132;-0.000838921;0.000702515
-1e+11;0.00739132;-0.000309558;0.00320389
-5e+10;0.00739132;-0.0101448;-0.00629597
0;0.00739132;1.28362e-11;0
5e+10;0.00739132;-0.0101448;0.00629597
1e+11;0.00739132;-0.000309558;-0.00320389
1.5e+11;0.00739132;-0.000838921;-0.000702515
2e+11;0.00739132;0.000934309;-7.18805e-06
2.5e+11;0.00739132;-0.00017289;-0.000115866
-2.5e+11;0.0075552;-0.000174171;0.000118454
-2e+11;0.0075552;0.000970966;-7.98291e-06
-1.5e+11;0.0075552;-0.000834692;0.000743691
-1e+11;0.0075552;-0.000287134;0.00322898
-5e+10;0.0075552;-0.0102012;-0.00625455
0;0.0075552;7.68881e-12;0
5e+10;0.0075552;-0.0102012;0.00625455
1e+11;0.0075552;-0.000287134;-0.00322898
1.5e+11;0.0075552;-0.000834692;-0.000743691
2e+11;0.0075552;0.000970966;7.98291e-06
2.5e+11;0.0075552;-0.000174171;-0.000118454
-2.5e+11;0.00771908;-0.000175618;0.000121447
-2e+11;0.00771908;0.00100739;-2.3135e-05
-1.5e+11;0.00771908;-0.000830303;0.00078392
-1e+11;0.00771908;-0.000265512;0.0032548
-5e+10;0.00771908;-0.0102561;-0.00621485
0;0.00771908;-1.72054e-11;0
5e+10;0.00771908;-0.0102561;0.00621485
1e+11;0.00771908;-0.000265512;-0.0032548
1.5e+11;0.00771908;-0.000830303;-0.00078392
2e+11;0.00771908;0.00100739;2.3135e-05
2.5e+11;0.00771908;-0.000175618;-0.000121447
-2.5e+11;0.00788296;-0.000177202;0.000124673
-2e+11;0.00788296;0.00104345;-3.82834e-05
-1.5e+11;0.00788296;-0.000825763;0.000823341
-1e+11;0.00788296;-0.000244436;0.00328095
-5e+10;0.00788296;-0.01031;-0.00617638
0;0.00788296;-1.26123e-11;0
5e+10;0.00788296;-0.01031;0.00617638
1e+11;0.00788296;-0.000244436;-0.00328095
1.5e+11;0.00788296;-0.000825763;-0.000823341
2e+11;0.00788296;0.00104345;3.82834e-05
2.5e+11;0.00788296;-0.000177202;-0.000124673
-2.5e+11;0.00804684;-0.000178906;0.00012802
-2e+11;0.00804684;0.00107907;-5.34332e-05
-1.5e+11;0.00804684;-0.000821077;0.000862034
-1e+11;0.00804684;-0.00022376;0.00330719
-5e+10;0.00804684;-0.0103629;-0.00613886
0;0.00804684;1.27087e-10;0
5e+10;0.00804684;-0.0103629;0.00613886
1e+11;0.00804684;-0.00022376;-0.00330719
1.5e+11;0.00804684;-0.000821077;-0.000862034
2e+11;0.00804684;0.00107907;5.34332e-05
2.5e+11;0.00804684;-0.000178906;-0.00012802
