 temp-sweep      Vbe            
-3.00000000e+01  2.17475901e-08 
-2.50000000e+01  2.10320001e-08 
-2.00000000e+01  2.03478477e-08 
-1.50000000e+01  1.96954302e-08 
-1.00000000e+01  1.90742570e-08 
-5.00000000e+00  1.84830036e-08 
 0.00000000e+00  1.79202324e-08 
 5.00000000e+00  1.73842266e-08 
 1.00000000e+01  1.68729041e-08 
 1.50000000e+01  1.63849214e-08 
 2.00000000e+01  1.59189147e-08 
 2.50000000e+01  1.54731306e-08 
 3.00000000e+01  1.50463203e-08 
 3.50000000e+01  1.46378859e-08 
 4.00000000e+01  1.42456958e-08 
 4.50000000e+01  1.38702857e-08 
 5.00000000e+01  1.35093918e-08 
 5.50000000e+01  1.31623932e-08 
 6.00000000e+01  1.28287855e-08 
 6.50000000e+01  1.25078879e-08 
 7.00000000e+01  1.21984169e-08 
 7.50000000e+01  1.19009729e-08 
 8.00000000e+01  1.16140153e-08 
 8.50000000e+01  1.13376186e-08 
 9.00000000e+01  1.10702767e-08 
 9.50000000e+01  1.08130595e-08 
 1.00000000e+02  1.05645822e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47950475e-08 
-4.50000000e+01  2.40342480e-08 
-4.00000000e+01  2.32589882e-08 
-3.50000000e+01  2.24925662e-08 
-3.00000000e+01  2.17475901e-08 
-2.50000000e+01  2.10320001e-08 
-2.00000000e+01  2.03478477e-08 
-1.50000000e+01  1.96954302e-08 
-1.00000000e+01  1.90742570e-08 
-5.00000000e+00  1.84830036e-08 
 0.00000000e+00  1.79202324e-08 
 5.00000000e+00  1.73842266e-08 
 1.00000000e+01  1.68729041e-08 
 1.50000000e+01  1.63849214e-08 
 2.00000000e+01  1.59189147e-08 
 2.50000000e+01  1.54731306e-08 
 3.00000000e+01  1.50463203e-08 
 3.50000000e+01  1.46378859e-08 
 4.00000000e+01  1.42456958e-08 
 4.50000000e+01  1.38702857e-08 
 5.00000000e+01  1.35093918e-08 
 5.50000000e+01  1.31623932e-08 
 6.00000000e+01  1.28287855e-08 
 6.50000000e+01  1.25078879e-08 
 7.00000000e+01  1.21984169e-08 
 7.50000000e+01  1.19009729e-08 
 8.00000000e+01  1.16140153e-08 
 8.50000000e+01  1.13376186e-08 
 9.00000000e+01  1.10702767e-08 
 9.50000000e+01  1.08130595e-08 
 1.00000000e+02  1.05645822e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47951044e-08 
-4.50000000e+01  2.40343068e-08 
-4.00000000e+01  2.32590484e-08 
-3.50000000e+01  2.24926225e-08 
-3.00000000e+01  2.17475948e-08 
-2.50000000e+01  2.10320637e-08 
-2.00000000e+01  2.03479118e-08 
-1.50000000e+01  1.96954950e-08 
-1.00000000e+01  1.90743223e-08 
-5.00000000e+00  1.84830694e-08 
 0.00000000e+00  1.79202986e-08 
 5.00000000e+00  1.73842931e-08 
 1.00000000e+01  1.68729709e-08 
 1.50000000e+01  1.63851540e-08 
 2.00000000e+01  1.59189593e-08 
 2.50000000e+01  1.54731974e-08 
 3.00000000e+01  1.50463874e-08 
 3.50000000e+01  1.46379529e-08 
 4.00000000e+01  1.42459322e-08 
 4.50000000e+01  1.38703557e-08 
 5.00000000e+01  1.35094586e-08 
 5.50000000e+01  1.31624599e-08 
 6.00000000e+01  1.28286775e-08 
 6.50000000e+01  1.25079509e-08 
 7.00000000e+01  1.21984824e-08 
 7.50000000e+01  1.19010381e-08 
 8.00000000e+01  1.16141081e-08 
 8.50000000e+01  1.13376839e-08 
 9.00000000e+01  1.10703406e-08 
 9.50000000e+01  1.08131230e-08 
 1.00000000e+02  1.05646452e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
 temp-sweep      VBG            
-5.00000000e+01  5.85984779e-11 
-4.50000000e+01  6.39053129e-11 
-4.00000000e+01  6.92522063e-11 
-3.50000000e+01  7.23041855e-11 
-3.00000000e+01  7.75516598e-11 
-2.50000000e+01  8.06294941e-11 
-2.00000000e+01  8.49286322e-11 
-1.50000000e+01  9.42120817e-11 
-1.00000000e+01  1.05858175e-10 
-5.00000000e+00  1.18941030e-10 
 0.00000000e+00  1.33280578e-10 
 5.00000000e+00  1.48849372e-10 
 1.00000000e+01  1.65646653e-10 
 1.50000000e+01  1.83671837e-10 
 2.00000000e+01  2.02919947e-10 
 2.50000000e+01  2.22720076e-10 
 3.00000000e+01  2.45024354e-10 
 3.50000000e+01  2.67829834e-10 
 4.00000000e+01  2.91757089e-10 
 4.50000000e+01  3.16762152e-10 
 5.00000000e+01  3.42795515e-10 
 5.50000000e+01  3.69804476e-10 
 6.00000000e+01  3.97734117e-10 
 6.50000000e+01  4.26531574e-10 
 7.00000000e+01  4.56147747e-10 
 7.50000000e+01  4.89853701e-10 
 8.00000000e+01  5.17055807e-10 
 8.50000000e+01  5.52846166e-10 
 9.00000000e+01  5.85529573e-10 
 9.50000000e+01  6.19153473e-10 
 1.00000000e+02  3.23090177e-10 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
 temp-sweep      VBG            
-5.00000000e+01  2.47932328e-08 
-4.50000000e+01  2.40324345e-08 
-4.00000000e+01  2.32571874e-08 
-3.50000000e+01  2.24905024e-08 
-3.00000000e+01  2.17458221e-08 
-2.50000000e+01  2.10298021e-08 
-2.00000000e+01  2.03455472e-08 
-1.50000000e+01  1.96931668e-08 
-1.00000000e+01  1.90719732e-08 
-5.00000000e+00  1.84806841e-08 
 0.00000000e+00  1.79181036e-08 
 5.00000000e+00  1.73819719e-08 
 1.00000000e+01  1.68706442e-08 
 1.50000000e+01  1.63826712e-08 
 2.00000000e+01  1.59163776e-08 
 2.50000000e+01  1.54705833e-08 
 3.00000000e+01  1.50437921e-08 
 3.50000000e+01  1.46351817e-08 
 4.00000000e+01  1.42431727e-08 
 4.50000000e+01  1.38673880e-08 
 5.00000000e+01  1.35061291e-08 
 5.50000000e+01  1.31591570e-08 
 6.00000000e+01  1.28253545e-08 
 6.50000000e+01  1.25046053e-08 
 7.00000000e+01  1.21954674e-08 
 7.50000000e+01  1.18977045e-08 
 8.00000000e+01  1.16106588e-08 
 8.50000000e+01  1.13339239e-08 
 9.00000000e+01  1.10668823e-08 
 9.50000000e+01  1.08092551e-08 
 1.00000000e+02  1.05609358e-08 
