"FREQ";"Y";"r xyce/I(PR3)";"i xyce/I(PR3)"
-2e+11;0.000581632;-2.1001e-08;-4.8766e-09
-1.5e+11;0.000581632;-4.08004e-07;3.23431e-07
-1e+11;0.000581632;7.892e-07;1.11855e-05
-5e+10;0.000581632;-0.00156148;-0.00091059
0;0.000581632;-1.65019e-20;0
5e+10;0.000581632;-0.00156148;0.00091059
1e+11;0.000581632;7.892e-07;-1.11855e-05
1.5e+11;0.000581632;-4.08004e-07;-3.23431e-07
2e+11;0.000581632;-2.1001e-08;4.8766e-09
2.5e+11;0.000581632;1.45636e-11;2.02285e-09
-2.5e+11;0.00070204;-2.38841e-11;-5.23721e-09
-2e+11;0.00070204;-4.57437e-08;-1.10603e-08
-1.5e+11;0.00070204;-7.28133e-07;5.70255e-07
-1e+11;0.00070204;1.17918e-06;1.63847e-05
-5e+10;0.00070204;-0.00188338;-0.00109874
0;0.00070204;3.84178e-19;0
5e+10;0.00070204;-0.00188338;0.00109874
1e+11;0.00070204;1.17918e-06;-1.63847e-05
1.5e+11;0.00070204;-7.28133e-07;-5.70255e-07
2e+11;0.00070204;-4.57437e-08;1.10603e-08
2.5e+11;0.00070204;-2.38841e-11;5.23721e-09
-2.5e+11;0.000822448;-2.08693e-10;-1.17682e-08
-2e+11;0.000822448;-8.90188e-08;-2.25572e-08
-1.5e+11;0.000822448;-1.1921e-06;9.21015e-07
-1e+11;0.000822448;1.66343e-06;2.2647e-05
-5e+10;0.000822448;-0.00220458;-0.00128683
0;0.000822448;-9.15523e-20;0
5e+10;0.000822448;-0.00220458;0.00128683
1e+11;0.000822448;1.66343e-06;-2.2647e-05
1.5e+11;0.000822448;-1.1921e-06;-9.21015e-07
2e+11;0.000822448;-8.90188e-08;2.25572e-08
2.5e+11;0.000822448;-2.08693e-10;1.17682e-08
-2.5e+11;0.000942856;-7.36621e-10;-2.39591e-08
-2e+11;0.000942856;-1.60116e-07;-4.27514e-08
-1.5e+11;0.000942856;-1.83586e-06;1.39748e-06
-1e+11;0.000942856;2.24944e-06;3.00354e-05
-5e+10;0.000942856;-0.00252501;-0.00147496
0;0.000942856;3.78782e-20;0
5e+10;0.000942856;-0.00252501;0.00147496
1e+11;0.000942856;2.24944e-06;-3.00354e-05
1.5e+11;0.000942856;-1.83586e-06;-1.39748e-06
2e+11;0.000942856;-1.60116e-07;4.27514e-08
2.5e+11;0.000942856;-7.36621e-10;2.39591e-08
-2.5e+11;0.00106326;-1.9015e-09;-4.54854e-08
-2e+11;0.00106326;-2.72236e-07;-7.69128e-08
-1.5e+11;0.00106326;-2.7033e-06;2.02519e-06
-1e+11;0.00106326;2.94282e-06;3.86382e-05
-5e+10;0.00106326;-0.00284462;-0.00166328
0;0.00106326;5.4961e-19;0
5e+10;0.00106326;-0.00284462;0.00166328
1e+11;0.00106326;2.94282e-06;-3.86382e-05
1.5e+11;0.00106326;-2.7033e-06;-2.02519e-06
2e+11;0.00106326;-2.72236e-07;7.69128e-08
2.5e+11;0.00106326;-1.9015e-09;4.54854e-08
-2.5e+11;0.00118367;-4.01872e-09;-8.22439e-08
-2e+11;0.00118367;-4.44713e-07;-1.33358e-07
-1.5e+11;0.00118367;-3.8504e-06;2.83587e-06
-1e+11;0.00118367;3.74562e-06;4.85789e-05
-5e+10;0.00118367;-0.00316333;-0.00185198
0;0.00118367;-1.21429e-20;0
5e+10;0.00118367;-0.00316333;0.00185198
1e+11;0.00118367;3.74562e-06;-4.85789e-05
1.5e+11;0.00118367;-3.8504e-06;-2.83587e-06
2e+11;0.00118367;-4.44713e-07;1.33358e-07
2.5e+11;0.00118367;-4.01872e-09;8.22439e-08
-2.5e+11;0.00130408;-7.1258e-09;-1.44121e-07
-2e+11;0.00130408;-7.07119e-07;-2.2563e-07
-1.5e+11;0.00130408;-5.35282e-06;3.87139e-06
-1e+11;0.00130408;4.65379e-06;6.00304e-05
-5e+10;0.00130408;-0.00348106;-0.00204133
0;0.00130408;-1.68718e-19;0
5e+10;0.00130408;-0.00348106;0.00204133
1e+11;0.00130408;4.65379e-06;-6.00304e-05
1.5e+11;0.00130408;-5.35282e-06;-3.87139e-06
2e+11;0.00130408;-7.07119e-07;2.2563e-07
2.5e+11;0.00130408;-7.1258e-09;1.44121e-07
-2.5e+11;0.00142449;-9.98539e-09;-2.48895e-07
-2e+11;0.00142449;-1.10757e-06;-3.77148e-07
-1.5e+11;0.00142449;-7.32057e-06;5.19139e-06
-1e+11;0.00142449;5.65293e-06;7.32421e-05
-5e+10;0.00142449;-0.00379767;-0.00223162
0;0.00142449;-1.07883e-19;0
5e+10;0.00142449;-0.00379767;0.00223162
1e+11;0.00142449;5.65293e-06;-7.32421e-05
1.5e+11;0.00142449;-7.32057e-06;-5.19139e-06
2e+11;0.00142449;-1.10757e-06;3.77148e-07
2.5e+11;0.00142449;-9.98539e-09;2.48895e-07
-2.5e+11;0.0015449;-6.43102e-09;-4.32407e-07
-2e+11;0.0015449;-1.73205e-06;-6.3329e-07
-1.5e+11;0.0015449;-9.93195e-06;6.88985e-06
-1e+11;0.0015449;6.70919e-06;8.85964e-05
-5e+10;0.0015449;-0.00411289;-0.00242325
0;0.0015449;3.85713e-20;0
5e+10;0.0015449;-0.00411289;0.00242325
1e+11;0.0015449;6.70919e-06;-8.85964e-05
1.5e+11;0.0015449;-9.93195e-06;-6.88985e-06
2e+11;0.0015449;-1.73205e-06;6.3329e-07
2.5e+11;0.0015449;-6.43102e-09;4.32407e-07
-2.5e+11;0.0016653;-1.10453e-08;-7.35879e-07
-2e+11;0.0016653;-2.71718e-06;-1.03791e-06
-1.5e+11;0.0016653;-1.34348e-05;9.12053e-06
-1e+11;0.0016653;7.78026e-06;0.000106641
-5e+10;0.0016653;-0.0044263;-0.00261668
0;0.0016653;-3.43661e-19;0
5e+10;0.0016653;-0.0044263;0.00261668
1e+11;0.0016653;7.78026e-06;-0.000106641
1.5e+11;0.0016653;-1.34348e-05;-9.12053e-06
2e+11;0.0016653;-2.71718e-06;1.03791e-06
2.5e+11;0.0016653;-1.10453e-08;7.35879e-07
-2.5e+11;0.00178571;-5.77753e-08;-1.14022e-06
-2e+11;0.00178571;-4.09148e-06;-1.57701e-06
-1.5e+11;0.00178571;-1.79315e-05;1.19448e-05
-1e+11;0.00178571;8.82986e-06;0.000127731
-5e+10;0.00178571;-0.00473767;-0.00281234
0;0.00178571;-4.50507e-20;0
5e+10;0.00178571;-0.00473767;0.00281234
1e+11;0.00178571;8.82986e-06;-0.000127731
1.5e+11;0.00178571;-1.79315e-05;-1.19448e-05
2e+11;0.00178571;-4.09148e-06;1.57701e-06
2.5e+11;0.00178571;-5.77753e-08;1.14022e-06
-2.5e+11;0.00190612;-1.34103e-07;-1.62748e-06
-2e+11;0.00190612;-5.81994e-06;-2.27491e-06
-1.5e+11;0.00190612;-2.35145e-05;1.53391e-05
-1e+11;0.00190612;9.75952e-06;0.000152197
-5e+10;0.00190612;-0.00504674;-0.00301058
0;0.00190612;-1.24135e-19;0
5e+10;0.00190612;-0.00504674;0.00301058
1e+11;0.00190612;9.75952e-06;-0.000152197
1.5e+11;0.00190612;-2.35145e-05;-1.53391e-05
2e+11;0.00190612;-5.81994e-06;2.27491e-06
2.5e+11;0.00190612;-1.34103e-07;1.62748e-06
-2.5e+11;0.00202653;-1.78801e-07;-2.22312e-06
-2e+11;0.00202653;-7.91235e-06;-3.24727e-06
-1.5e+11;0.00202653;-3.0457e-05;1.9293e-05
-1e+11;0.00202653;1.03582e-05;0.000180673
-5e+10;0.00202653;-0.0053529;-0.00321181
0;0.00202653;3.5124e-20;0
5e+10;0.00202653;-0.0053529;0.00321181
1e+11;0.00202653;1.03582e-05;-0.000180673
1.5e+11;0.00202653;-3.0457e-05;-1.9293e-05
2e+11;0.00202653;-7.91235e-06;3.24727e-06
2.5e+11;0.00202653;-1.78801e-07;2.22312e-06
-2.5e+11;0.00214694;1.80982e-07;-3.322e-06
-2e+11;0.00214694;-1.07851e-05;-5.13637e-06
-1.5e+11;0.00214694;-3.99605e-05;2.40218e-05
-1e+11;0.00214694;1.00466e-05;0.000215088
-5e+10;0.00214694;-0.00565387;-0.00341633
0;0.00214694;-2.75618e-18;0
5e+10;0.00214694;-0.00565387;0.00341633
1e+11;0.00214694;1.00466e-05;-0.000215088
1.5e+11;0.00214694;-3.99605e-05;-2.40218e-05
2e+11;0.00214694;-1.07851e-05;5.13637e-06
2.5e+11;0.00214694;1.80982e-07;3.322e-06
-2.5e+11;0.00226734;2.76335e-06;-7.17155e-06
-2e+11;0.00226734;-1.69321e-05;-1.09379e-05
-1.5e+11;0.00226734;-5.72348e-05;3.10208e-05
-1e+11;0.00226734;7.01665e-06;0.000262566
-5e+10;0.00226734;-0.00594065;-0.00362369
0;0.00226734;-2.25072e-18;0
5e+10;0.00226734;-0.00594065;0.00362369
1e+11;0.00226734;7.01665e-06;-0.000262566
1.5e+11;0.00226734;-5.72348e-05;-3.10208e-05
2e+11;0.00226734;-1.69321e-05;1.09379e-05
2.5e+11;0.00226734;2.76335e-06;7.17155e-06
-2.5e+11;0.00238775;9.27776e-06;-1.76429e-05
-2e+11;0.00238775;-3.28388e-05;-2.51165e-05
-1.5e+11;0.00238775;-9.30773e-05;4.54303e-05
-1e+11;0.00238775;-1.4668e-06;0.000339047
-5e+10;0.00238775;-0.00619267;-0.00383266
0;0.00238775;-5.37871e-17;0
5e+10;0.00238775;-0.00619267;0.00383266
1e+11;0.00238775;-1.4668e-06;-0.000339047
1.5e+11;0.00238775;-9.30773e-05;-4.54303e-05
2e+11;0.00238775;-3.28388e-05;2.51165e-05
2.5e+11;0.00238775;9.27776e-06;1.76429e-05
-2.5e+11;0.00250816;1.57816e-05;-3.32254e-05
-2e+11;0.00250816;-6.11159e-05;-4.44787e-05
-1.5e+11;0.00250816;-0.000148408;7.13964e-05
-1e+11;0.00250816;-1.41429e-05;0.000449544
-5e+10;0.00250816;-0.00640279;-0.00404415
0;0.00250816;-1.25331e-17;0
5e+10;0.00250816;-0.00640279;0.00404415
1e+11;0.00250816;-1.41429e-05;-0.000449544
1.5e+11;0.00250816;-0.000148408;-7.13964e-05
2e+11;0.00250816;-6.11159e-05;4.44787e-05
2.5e+11;0.00250816;1.57816e-05;3.32254e-05
-2.5e+11;0.00262857;1.99112e-05;-4.99762e-05
-2e+11;0.00262857;-9.62377e-05;-6.49173e-05
-1.5e+11;0.00262857;-0.00021531;0.000104384
-1e+11;0.00262857;-3.07836e-05;0.000583518
-5e+10;0.00262857;-0.0065827;-0.00425833
0;0.00262857;-3.80977e-16;0
5e+10;0.00262857;-0.0065827;0.00425833
1e+11;0.00262857;-3.07836e-05;-0.000583518
1.5e+11;0.00262857;-0.00021531;-0.000104384
2e+11;0.00262857;-9.62377e-05;6.49173e-05
2.5e+11;0.00262857;1.99112e-05;4.99762e-05
-2.5e+11;0.00274898;1.86379e-05;-6.15104e-05
-2e+11;0.00274898;-0.000128663;-8.24739e-05
-1.5e+11;0.00274898;-0.000286129;0.000134558
-1e+11;0.00274898;-5.72514e-05;0.000730532
-5e+10;0.00274898;-0.00673927;-0.00447029
0;0.00274898;-1.71583e-16;0
5e+10;0.00274898;-0.00673927;0.00447029
1e+11;0.00274898;-5.72514e-05;-0.000730532
1.5e+11;0.00274898;-0.000286129;-0.000134558
2e+11;0.00274898;-0.000128663;8.24739e-05
2.5e+11;0.00274898;1.86379e-05;6.15104e-05
-2.5e+11;0.00286938;4.65777e-06;-5.63956e-05
-2e+11;0.00286938;-0.000144671;-9.01746e-05
-1.5e+11;0.00286938;-0.000352672;0.000147684
-1e+11;0.00286938;-0.000105839;0.00088167
-5e+10;0.00286938;-0.00687042;-0.00466861
0;0.00286938;5.39624e-16;0
5e+10;0.00286938;-0.00687042;0.00466861
1e+11;0.00286938;-0.000105839;-0.00088167
1.5e+11;0.00286938;-0.000352672;-0.000147684
2e+11;0.00286938;-0.000144671;9.01746e-05
2.5e+11;0.00286938;4.65777e-06;5.63956e-05
-2.5e+11;0.00298979;-2.10192e-05;-3.49049e-05
-2e+11;0.00298979;-0.000143355;-8.79577e-05
-1.5e+11;0.00298979;-0.000412874;0.00014327
-1e+11;0.00298979;-0.000175275;0.00103378
-5e+10;0.00298979;-0.00697955;-0.00485355
0;0.00298979;9.49414e-16;0
5e+10;0.00298979;-0.00697955;0.00485355
1e+11;0.00298979;-0.000175275;-0.00103378
1.5e+11;0.00298979;-0.000412874;-0.00014327
2e+11;0.00298979;-0.000143355;8.79577e-05
2.5e+11;0.00298979;-2.10192e-05;3.49049e-05
-2.5e+11;0.0031102;-5.17725e-05;-4.49745e-06
-2e+11;0.0031102;-0.000130984;-8.01236e-05
-1.5e+11;0.0031102;-0.000468067;0.000128917
-1e+11;0.0031102;-0.000255885;0.00118759
-5e+10;0.0031102;-0.00707258;-0.00503331
0;0.0031102;-6.3361e-18;0
5e+10;0.0031102;-0.00707258;0.00503331
1e+11;0.0031102;-0.000255885;-0.00118759
1.5e+11;0.0031102;-0.000468067;-0.000128917
2e+11;0.0031102;-0.000130984;8.01236e-05
2.5e+11;0.0031102;-5.17725e-05;4.49745e-06
-2.5e+11;0.00323061;-8.24146e-05;3.0507e-05
-2e+11;0.00323061;-0.000109494;-6.90472e-05
-1.5e+11;0.00323061;-0.000517239;0.000108677
-1e+11;0.00323061;-0.000340937;0.00134331
-5e+10;0.00323061;-0.00715102;-0.00521345
0;0.00323061;7.70146e-15;0
5e+10;0.00323061;-0.00715102;0.00521345
1e+11;0.00323061;-0.000340937;-0.00134331
1.5e+11;0.00323061;-0.000517239;-0.000108677
2e+11;0.00323061;-0.000109494;6.90472e-05
2.5e+11;0.00323061;-8.24146e-05;-3.0507e-05
-2.5e+11;0.00335102;-0.000109292;6.78759e-05
-2e+11;0.00335102;-7.85884e-05;-5.57192e-05
-1.5e+11;0.00335102;-0.000558243;8.42949e-05
-1e+11;0.00335102;-0.000426228;0.00150043
-5e+10;0.00335102;-0.00721434;-0.00539706
0;0.00335102;-4.67236e-15;0
5e+10;0.00335102;-0.00721434;0.00539706
1e+11;0.00335102;-0.000426228;-0.00150043
1.5e+11;0.00335102;-0.000558243;-8.42949e-05
2e+11;0.00335102;-7.85884e-05;5.57192e-05
2.5e+11;0.00335102;-0.000109292;-6.78759e-05
-2.5e+11;0.00347142;-0.00013144;0.000106399
-2e+11;0.00347142;-3.92706e-05;-4.05999e-05
-1.5e+11;0.00347142;-0.000590891;5.68746e-05
-1e+11;0.00347142;-0.000510487;0.00165844
-5e+10;0.00347142;-0.00726357;-0.00558479
0;0.00347142;-4.10871e-15;0
5e+10;0.00347142;-0.00726357;0.00558479
1e+11;0.00347142;-0.000510487;-0.00165844
1.5e+11;0.00347142;-0.000590891;-5.68746e-05
2e+11;0.00347142;-3.92706e-05;4.05999e-05
2.5e+11;0.00347142;-0.00013144;-0.000106399
-2.5e+11;0.00359183;-0.000149773;0.000145228
-2e+11;0.00359183;5.91438e-06;-2.39184e-05
-1.5e+11;0.00359183;-0.00061667;2.74062e-05
-1e+11;0.00359183;-0.00059447;0.00181681
-5e+10;0.00359183;-0.00730136;-0.00577559
0;0.00359183;5.49497e-15;0
5e+10;0.00359183;-0.00730136;0.00577559
1e+11;0.00359183;-0.00059447;-0.00181681
1.5e+11;0.00359183;-0.00061667;-2.74062e-05
2e+11;0.00359183;5.91438e-06;2.39184e-05
2.5e+11;0.00359183;-0.000149773;-0.000145228
-2.5e+11;0.00371224;-0.000165239;0.000183285
-2e+11;0.00371224;5.41353e-05;-5.69574e-06
-1.5e+11;0.00371224;-0.000636738;-3.11163e-06
-1e+11;0.00371224;-0.000679281;0.0019745
-5e+10;0.00371224;-0.00733032;-0.0059677
0;0.00371224;-1.4331e-14;0
5e+10;0.00371224;-0.00733032;0.0059677
1e+11;0.00371224;-0.000679281;-0.0019745
1.5e+11;0.00371224;-0.000636738;3.11163e-06
2e+11;0.00371224;5.41353e-05;5.69574e-06
2.5e+11;0.00371224;-0.000165239;-0.000183285
-2.5e+11;0.00383265;-0.000177325;0.000216885
-2e+11;0.00383265;0.000100633;1.47596e-05
-1.5e+11;0.00383265;-0.000649536;-3.25709e-05
-1e+11;0.00383265;-0.000766003;0.00212727
-5e+10;0.00383265;-0.0073531;-0.00615653
0;0.00383265;1.97779e-14;0
5e+10;0.00383265;-0.0073531;0.00615653
1e+11;0.00383265;-0.000766003;-0.00212727
1.5e+11;0.00383265;-0.000649536;3.25709e-05
2e+11;0.00383265;0.000100633;-1.47596e-05
2.5e+11;0.00383265;-0.000177325;-0.000216885
-2.5e+11;0.00395306;-0.000182181;0.000234974
-2e+11;0.00395306;0.000134236;3.97935e-05
-1.5e+11;0.00395306;-0.000647359;-5.53829e-05
-1e+11;0.00395306;-0.000855774;0.00226237
-5e+10;0.00395306;-0.00737442;-0.00632912
0;0.00395306;1.82906e-14;0
5e+10;0.00395306;-0.00737442;0.00632912
1e+11;0.00395306;-0.000855774;-0.00226237
1.5e+11;0.00395306;-0.000647359;5.53829e-05
2e+11;0.00395306;0.000134236;-3.97935e-05
2.5e+11;0.00395306;-0.000182181;-0.000234974
-2.5e+11;0.00407346;-0.000178101;0.000232449
-2e+11;0.00407346;0.000149676;7.01147e-05
-1.5e+11;0.00407346;-0.000627264;-6.86698e-05
-1e+11;0.00407346;-0.000948167;0.00237362
-5e+10;0.00407346;-0.0073982;-0.00647883
0;0.00407346;-5.88035e-14;0
5e+10;0.00407346;-0.0073982;0.00647883
1e+11;0.00407346;-0.000948167;-0.00237362
1.5e+11;0.00407346;-0.000627264;6.86698e-05
2e+11;0.00407346;0.000149676;-7.01147e-05
2.5e+11;0.00407346;-0.000178101;-0.000232449
-2.5e+11;0.00419387;-0.000168657;0.000217661
-2e+11;0.00419387;0.000154465;0.000103326
-1.5e+11;0.00419387;-0.000596704;-7.60035e-05
-1e+11;0.00419387;-0.00104136;0.00247014
-5e+10;0.00419387;-0.00742429;-0.00661428
0;0.00419387;4.98009e-15;0
5e+10;0.00419387;-0.00742429;0.00661428
1e+11;0.00419387;-0.00104136;-0.00247014
1.5e+11;0.00419387;-0.000596704;7.60035e-05
2e+11;0.00419387;0.000154465;-0.000103326
2.5e+11;0.00419387;-0.000168657;-0.000217661
-2.5e+11;0.00431428;-0.000156586;0.000197049
-2e+11;0.00431428;0.000154428;0.000137629
-1.5e+11;0.00431428;-0.00056132;-8.014e-05
-1e+11;0.00431428;-0.00113393;0.0025589
-5e+10;0.00431428;-0.00745252;-0.00674206
0;0.00431428;1.87603e-15;0
5e+10;0.00431428;-0.00745252;0.00674206
1e+11;0.00431428;-0.00113393;-0.0025589
1.5e+11;0.00431428;-0.00056132;8.014e-05
2e+11;0.00431428;0.000154428;-0.000137629
2.5e+11;0.00431428;-0.000156586;-0.000197049
-2.5e+11;0.00443469;-0.000143258;0.000173754
-2e+11;0.00443469;0.000152365;0.000172029
-1.5e+11;0.00443469;-0.000524059;-8.22668e-05
-1e+11;0.00443469;-0.00122472;0.00264305
-5e+10;0.00443469;-0.00748361;-0.00686497
0;0.00443469;-2.83241e-15;0
5e+10;0.00443469;-0.00748361;0.00686497
1e+11;0.00443469;-0.00122472;-0.00264305
1.5e+11;0.00443469;-0.000524059;8.22668e-05
2e+11;0.00443469;0.000152365;-0.000172029
2.5e+11;0.00443469;-0.000143258;-0.000173754
-2.5e+11;0.0045551;-0.000129468;0.000149539
-2e+11;0.0045551;0.000149827;0.000205818
-1.5e+11;0.0045551;-0.000486802;-8.286e-05
-1e+11;0.0045551;-0.00131244;0.00272407
-5e+10;0.0045551;-0.00751897;-0.00698405
0;0.0045551;1.84167e-14;0
5e+10;0.0045551;-0.00751897;0.00698405
1e+11;0.0045551;-0.00131244;-0.00272407
1.5e+11;0.0045551;-0.000486802;8.286e-05
2e+11;0.0045551;0.000149827;-0.000205818
2.5e+11;0.0045551;-0.000129468;-0.000149539
-2.5e+11;0.0046755;-0.000115812;0.000125685
-2e+11;0.0046755;0.000147948;0.000238311
-1.5e+11;0.0046755;-0.000451159;-8.20576e-05
-1e+11;0.0046755;-0.00139544;0.00280266
-5e+10;0.0046755;-0.00756068;-0.00709945
0;0.0046755;-3.5722e-12;0
5e+10;0.0046755;-0.00756068;0.00709945
1e+11;0.0046755;-0.00139544;-0.00280266
1.5e+11;0.0046755;-0.000451159;8.20576e-05
2e+11;0.0046755;0.000147948;-0.000238311
2.5e+11;0.0046755;-0.000115812;-0.000125685
-2.5e+11;0.00479591;-0.000102873;0.000103417
-2e+11;0.00479591;0.00014784;0.000268677
-1.5e+11;0.00479591;-0.000418911;-7.97755e-05
-1e+11;0.00479591;-0.00147135;0.00287912
-5e+10;0.00479591;-0.0076118;-0.00721065
0;0.00479591;-1.44337e-13;0
5e+10;0.00479591;-0.0076118;0.00721065
1e+11;0.00479591;-0.00147135;-0.00287912
1.5e+11;0.00479591;-0.000418911;7.97755e-05
2e+11;0.00479591;0.00014784;-0.000268677
2.5e+11;0.00479591;-0.000102873;-0.000103417
-2.5e+11;0.00491632;-9.13734e-05;8.42194e-05
-2e+11;0.00491632;0.000150896;0.000295728
-1.5e+11;0.00491632;-0.000392442;-7.56992e-05
-1e+11;0.00491632;-0.00153656;0.00295338
-5e+10;0.00491632;-0.00767699;-0.00731631
0;0.00491632;-2.21384e-11;0
5e+10;0.00491632;-0.00767699;0.00731631
1e+11;0.00491632;-0.00153656;-0.00295338
1.5e+11;0.00491632;-0.000392442;7.56992e-05
2e+11;0.00491632;0.000150896;-0.000295728
2.5e+11;0.00491632;-9.13734e-05;-8.42194e-05
-2.5e+11;0.00503673;-8.23977e-05;7.02772e-05
-2e+11;0.00503673;0.000159251;0.000317527
-1.5e+11;0.00503673;-0.000375495;-6.91394e-05
-1e+11;0.00503673;-0.00158501;0.0030249
-5e+10;0.00503673;-0.00776383;-0.00741369
0;0.00503673;1.28002e-11;0
5e+10;0.00503673;-0.00776383;0.00741369
1e+11;0.00503673;-0.00158501;-0.0030249
1.5e+11;0.00503673;-0.000375495;6.91394e-05
2e+11;0.00503673;0.000159251;-0.000317527
2.5e+11;0.00503673;-8.23977e-05;-7.02772e-05
-2.5e+11;0.00515714;-7.78553e-05;6.53269e-05
-2e+11;0.00515714;0.000176719;0.000330508
-1.5e+11;0.00515714;-0.000374745;-5.8612e-05
-1e+11;0.00515714;-0.00160543;0.00309206
-5e+10;0.00515714;-0.00788573;-0.00749695
0;0.00515714;-2.09762e-12;0
5e+10;0.00515714;-0.00788573;0.00749695
1e+11;0.00515714;-0.00160543;-0.00309206
1.5e+11;0.00515714;-0.000374745;5.8612e-05
2e+11;0.00515714;0.000176719;-0.000330508
2.5e+11;0.00515714;-7.78553e-05;-6.53269e-05
-2.5e+11;0.00527754;-8.16047e-05;7.65361e-05
-2e+11;0.00527754;0.000211167;0.000327287
-1.5e+11;0.00527754;-0.000403669;-4.05747e-05
-1e+11;0.00527754;-0.00157437;0.00315025
-5e+10;0.00527754;-0.00806855;-0.00755188
0;0.00527754;-3.03893e-13;0
5e+10;0.00527754;-0.00806855;0.00755188
1e+11;0.00527754;-0.00157437;-0.00315025
1.5e+11;0.00527754;-0.000403669;4.05747e-05
2e+11;0.00527754;0.000211167;-0.000327287
2.5e+11;0.00527754;-8.16047e-05;-7.65361e-05
-2.5e+11;0.00539795;-0.000100711;0.000114998
-2e+11;0.00539795;0.000277858;0.000294234
-1.5e+11;0.00539795;-0.000486512;-6.64222e-06
-1e+11;0.00539795;-0.00144706;0.00318635
-5e+10;0.00539795;-0.00835219;-0.00754294
0;0.00539795;-2.26239e-11;0
5e+10;0.00539795;-0.00835219;0.00754294
1e+11;0.00539795;-0.00144706;-0.00318635
1.5e+11;0.00539795;-0.000486512;6.64222e-06
2e+11;0.00539795;0.000277858;-0.000294234
2.5e+11;0.00539795;-0.000100711;-0.000114998
-2.5e+11;0.00551836;-0.00013221;0.000166514
-2e+11;0.00551836;0.000374844;0.000237752
-1.5e+11;0.00551836;-0.00061128;4.7273e-05
-1e+11;0.00551836;-0.00123407;0.00318799
-5e+10;0.00551836;-0.00868871;-0.00744365
0;0.00551836;2.47949e-13;0
5e+10;0.00551836;-0.00868871;0.00744365
1e+11;0.00551836;-0.00123407;-0.00318799
1.5e+11;0.00551836;-0.00061128;-4.7273e-05
2e+11;0.00551836;0.000374844;-0.000237752
2.5e+11;0.00551836;-0.00013221;-0.000166514
-2.5e+11;0.00563877;-0.000155946;0.000192337
-2e+11;0.00563877;0.000462022;0.000197193
-1.5e+11;0.00563877;-0.000707378;0.000102956
-1e+11;0.00563877;-0.00105587;0.00317999
-5e+10;0.00563877;-0.00894197;-0.00732308
0;0.00563877;-3.62421e-11;0
5e+10;0.00563877;-0.00894197;0.00732308
1e+11;0.00563877;-0.00105587;-0.00317999
1.5e+11;0.00563877;-0.000707378;-0.000102956
2e+11;0.00563877;0.000462022;-0.000197193
2.5e+11;0.00563877;-0.000155946;-0.000192337
-2.5e+11;0.00575918;-0.000170599;0.000197615
-2e+11;0.00575918;0.000532338;0.000173072
-1.5e+11;0.00575918;-0.000771173;0.00015455
-1e+11;0.00575918;-0.00092505;0.00317441
-5e+10;0.00575918;-0.00912578;-0.00721318
0;0.00575918;-1.82584e-11;0
