"FREQ";"Y";"r xyce/I(PR2)";"i xyce/I(PR2)"
-5e+10;0.000461224;-6.30036e-20;0.000230612
0;0.000461224;-3.57462e-21;0
5e+10;0.000461224;-6.30036e-20;-0.000230612
1e+11;0.000461224;1.39094e-20;1.09785e-20
1.5e+11;0.000461224;1.68567e-20;-3.55368e-20
2e+11;0.000461224;2.31391e-20;4.53468e-21
2.5e+11;0.000461224;6.80845e-21;1.19785e-20
-2.5e+11;0.000581632;3.99995e-20;2.69919e-20
-2e+11;0.000581632;3.18012e-20;3.30754e-20
-1.5e+11;0.000581632;1.16006e-20;2.31292e-20
-1e+11;0.000581632;7.16569e-21;-4.97249e-21
-5e+10;0.000581632;-9.03605e-20;0.000290816
0;0.000581632;-7.02278e-21;0
5e+10;0.000581632;-9.03605e-20;-0.000290816
1e+11;0.000581632;7.16569e-21;4.97249e-21
1.5e+11;0.000581632;1.16006e-20;-2.31292e-20
2e+11;0.000581632;3.18012e-20;-3.30754e-20
2.5e+11;0.000581632;3.99995e-20;-2.69919e-20
-2.5e+11;0.00070204;4.40449e-20;-1.13534e-21
-2e+11;0.00070204;2.6767e-20;-1.74913e-21
-1.5e+11;0.00070204;9.18573e-21;1.95416e-21
-1e+11;0.00070204;2.75743e-20;3.9753e-20
-5e+10;0.00070204;-1.01741e-19;0.00035102
0;0.00070204;-1.98804e-20;0
5e+10;0.00070204;-1.01741e-19;-0.00035102
1e+11;0.00070204;2.75743e-20;-3.9753e-20
1.5e+11;0.00070204;9.18573e-21;-1.95416e-21
2e+11;0.00070204;2.6767e-20;1.74913e-21
2.5e+11;0.00070204;4.40449e-20;1.13534e-21
-2.5e+11;0.000822448;3.68544e-20;-1.7219e-20
-2e+11;0.000822448;2.88148e-20;1.21106e-20
-1.5e+11;0.000822448;4.48527e-20;9.00736e-20
-1e+11;0.000822448;2.06755e-20;-4.52946e-22
-5e+10;0.000822448;-1.46315e-19;0.000411224
0;0.000822448;1.72803e-20;0
5e+10;0.000822448;-1.46315e-19;-0.000411224
1e+11;0.000822448;2.06755e-20;4.52946e-22
1.5e+11;0.000822448;4.48527e-20;-9.00736e-20
2e+11;0.000822448;2.88148e-20;-1.21106e-20
2.5e+11;0.000822448;3.68544e-20;1.7219e-20
-2.5e+11;0.000942856;3.32879e-20;4.9512e-21
-2e+11;0.000942856;5.86782e-20;4.46413e-20
-1.5e+11;0.000942856;1.00066e-20;2.21988e-20
-1e+11;0.000942856;2.00929e-20;3.19321e-20
-5e+10;0.000942856;-1.29407e-19;0.000471428
0;0.000942856;-1.8878e-21;0
5e+10;0.000942856;-1.29407e-19;-0.000471428
1e+11;0.000942856;2.00929e-20;-3.19321e-20
1.5e+11;0.000942856;1.00066e-20;-2.21988e-20
2e+11;0.000942856;5.86782e-20;-4.46413e-20
2.5e+11;0.000942856;3.32879e-20;-4.9512e-21
-2.5e+11;0.00106326;3.9531e-20;5.85579e-20
-2e+11;0.00106326;5.84809e-20;5.90759e-20
-1.5e+11;0.00106326;4.59555e-20;-8.2187e-22
-1e+11;0.00106326;2.42089e-20;-3.40384e-20
-5e+10;0.00106326;-1.67479e-19;0.000531632
0;0.00106326;-5.64585e-21;0
5e+10;0.00106326;-1.67479e-19;-0.000531632
1e+11;0.00106326;2.42089e-20;3.40384e-20
1.5e+11;0.00106326;4.59555e-20;8.2187e-22
2e+11;0.00106326;5.84809e-20;-5.90759e-20
2.5e+11;0.00106326;3.9531e-20;-5.85579e-20
-2.5e+11;0.00118367;5.9918e-20;-4.97746e-21
-2e+11;0.00118367;4.45911e-20;8.43134e-20
-1.5e+11;0.00118367;3.16767e-20;1.28591e-19
-1e+11;0.00118367;2.96638e-20;3.5527e-20
-5e+10;0.00118367;-1.68829e-19;0.000591836
0;0.00118367;-1.41144e-20;0
5e+10;0.00118367;-1.68829e-19;-0.000591836
1e+11;0.00118367;2.96638e-20;-3.5527e-20
1.5e+11;0.00118367;3.16767e-20;-1.28591e-19
2e+11;0.00118367;4.45911e-20;-8.43134e-20
2.5e+11;0.00118367;5.9918e-20;4.97746e-21
-2.5e+11;0.00130408;5.77249e-20;-4.9334e-20
-2e+11;0.00130408;4.83174e-20;-3.54504e-20
-1.5e+11;0.00130408;5.40532e-20;1.22053e-19
-1e+11;0.00130408;8.83393e-21;6.47055e-20
-5e+10;0.00130408;-2.09169e-19;0.00065204
0;0.00130408;6.63582e-20;0
5e+10;0.00130408;-2.09169e-19;-0.00065204
1e+11;0.00130408;8.83393e-21;-6.47055e-20
1.5e+11;0.00130408;5.40532e-20;-1.22053e-19
2e+11;0.00130408;4.83174e-20;3.54504e-20
2.5e+11;0.00130408;5.77249e-20;4.9334e-20
-2.5e+11;0.00142449;3.92763e-20;-3.49614e-20
-2e+11;0.00142449;6.24544e-20;-3.72078e-20
-1.5e+11;0.00142449;1.7166e-20;3.91541e-20
-1e+11;0.00142449;3.50941e-20;5.28999e-20
-5e+10;0.00142449;-1.81483e-19;0.000712244
0;0.00142449;5.09305e-20;0
5e+10;0.00142449;-1.81483e-19;-0.000712244
1e+11;0.00142449;3.50941e-20;-5.28999e-20
1.5e+11;0.00142449;1.7166e-20;-3.91541e-20
2e+11;0.00142449;6.24544e-20;3.72078e-20
2.5e+11;0.00142449;3.92763e-20;3.49614e-20
-2.5e+11;0.0015449;1.45857e-22;-7.47644e-20
-2e+11;0.0015449;1.35503e-19;3.25153e-20
-1.5e+11;0.0015449;8.43765e-20;1.05226e-19
-1e+11;0.0015449;1.22026e-20;7.75599e-20
-5e+10;0.0015449;-2.43983e-19;0.000772448
0;0.0015449;-7.44938e-21;0
5e+10;0.0015449;-2.43983e-19;-0.000772448
1e+11;0.0015449;1.22026e-20;-7.75599e-20
1.5e+11;0.0015449;8.43765e-20;-1.05226e-19
2e+11;0.0015449;1.35503e-19;-3.25153e-20
2.5e+11;0.0015449;1.45857e-22;7.47644e-20
-2.5e+11;0.0016653;4.05865e-20;-2.33833e-21
